gM,rbM,rI,gI,bI
5,15,11,43,26
9,25,1,5,4
23,25,4,9,11
22,34,6,9,5
5,22,1,5,3
20,26,7,10,8
15,17,2,5,5
21,32,2,6,5
17,41,2,5,3
21,26,8,10,6
8,31,1,4,3
10,23,9,23,10
12,35,4,18,12
9,29,5,24,15
5,15,2,4,3
23,45,2,8,6
12,21,11,18,10
24,23,3,8,8
11,44,1,6,3
19,20,2,6,5
17,35,1,5,4
11,18,9,21,19
5,16,10,44,23
24,45,2,6,4
14,25,3,5,3
19,14,2,6,6
12,33,5,19,10
19,23,10,11,6
10,37,1,5,3
12,31,5,18,11
21,31,6,9,5
11,31,5,20,11
17,45,2,7,4
15,28,6,14,10
5,18,2,5,3
6,13,12,37,29
19,31,7,11,6
22,25,4,6,4
22,21,2,6,6
12,27,7,19,10
17,29,2,6,4
8,21,7,29,22
14,24,2,4,3
19,27,1,5,4
8,15,13,29,18
8,14,14,30,20
14,20,2,4,4
15,28,2,5,4
17,36,2,5,4
6,16,10,35,24
17,32,1,6,4
23,33,4,7,6
9,24,7,24,13
9,28,5,24,18
21,35,5,9,5
9,24,6,24,19
10,18,15,22,10
19,41,1,6,4
22,43,2,7,5
7,30,1,5,3
20,44,3,9,5
12,20,2,5,4
11,25,2,4,3
23,26,6,8,6
20,27,4,7,4
11,15,16,21,13
23,29,3,8,8
7,11,16,32,28
11,33,4,21,15
15,45,1,6,4
22,23,2,7,6
15,26,9,14,7
21,37,3,6,3
18,25,9,12,7
15,24,7,14,12
23,28,2,5,4
23,28,6,8,7
22,35,4,9,8
11,30,5,21,13
13,21,12,17,9
14,35,4,16,12
14,21,2,5,4
11,34,4,20,15
18,36,5,12,7
19,45,3,10,7
16,23,2,6,4
11,29,2,6,3
14,37,1,5,4
17,36,6,12,5
18,38,2,6,4
16,42,1,6,4
20,41,3,10,8
14,28,3,6,3
15,24,8,15,10
9,13,13,26,26
19,40,4,11,7
17,19,13,13,8
8,20,7,28,23
10,22,2,6,4
21,37,4,8,5
23,45,3,8,6
13,20,1,4,4
23,32,4,7,5
6,18,9,39,21
7,18,10,33,17
19,35,1,5,4
14,20,12,16,9
8,16,14,27,14
18,40,4,11,6
24,29,6,8,7
16,46,1,6,4
16,24,8,13,10
14,36,2,6,4
10,28,6,22,12
13,26,1,4,3
9,22,8,24,13
7,13,17,32,18
10,18,11,22,13
22,31,5,8,6
24,37,4,7,5
8,15,11,27,24
12,24,3,6,4
6,16,12,38,17
20,31,6,10,6
19,28,3,6,5
22,32,3,5,3
21,30,3,6,5
10,15,2,4,4
10,24,1,4,3
24,27,3,9,12
9,19,2,5,4
10,29,6,22,11
14,41,1,5,3
7,14,12,32,25
5,14,12,48,24
24,18,6,7,4
7,11,19,32,22
17,37,2,6,3
23,32,3,6,5
17,29,3,6,4
15,24,3,6,5
21,34,5,9,6
9,26,7,24,12
22,25,4,10,12
13,18,13,17,10
19,25,2,5,4
21,24,9,10,6
24,42,4,8,5
22,38,2,6,4
16,41,4,13,7
10,28,5,22,16
5,16,9,45,35
11,33,5,21,10
11,22,8,20,14
5,14,13,46,21
12,41,1,5,3
16,27,5,14,14
18,39,2,7,5
12,22,11,18,9
18,36,2,7,5
9,24,7,25,14
19,45,1,6,4
6,26,1,5,3
19,25,9,11,7
22,37,1,5,4
24,29,5,7,5
13,24,3,5,3
22,45,3,9,6
15,25,3,5,3
15,43,1,6,3
13,18,2,6,4
23,32,3,8,7
7,24,7,31,15
13,19,12,17,11
17,45,3,13,9
17,32,2,5,4
10,23,2,4,3
21,42,1,6,4
16,22,9,14,10
19,36,2,5,3
14,23,1,6,4
17,20,12,13,8
19,37,1,6,4
9,17,2,4,4
22,22,5,7,4
12,26,6,18,14
9,14,16,24,15
18,22,11,12,7
9,22,7,25,18
14,34,2,5,4
14,39,4,16,9
5,11,21,44,21
15,21,6,15,19
12,23,9,19,10
24,31,2,5,4
10,36,1,4,3
21,36,3,6,4
12,21,3,5,4
22,38,2,6,5
11,30,1,5,4
17,26,2,6,4
24,24,5,7,4
22,27,2,6,5
20,38,1,6,4
15,34,1,5,3
8,18,11,29,15
24,37,2,5,4
7,22,8,31,14
24,36,3,6,4
18,26,2,5,5
10,34,4,23,15
16,25,8,13,9
24,30,5,7,6
5,15,10,47,31
8,18,11,29,14
14,36,2,5,4
18,41,1,5,3
20,21,5,11,16
8,12,14,30,28
16,44,3,13,8
23,39,3,8,7
22,25,8,9,6
12,25,1,5,4
7,28,1,4,3
9,16,10,26,22
5,11,1,5,4
23,31,3,8,7
12,29,1,5,4
22,24,2,5,4
20,25,10,11,5
20,41,3,10,7
14,34,1,5,3
15,29,1,6,4
11,21,1,5,4
10,15,16,22,13
6,11,22,37,18
10,13,13,23,23
17,36,2,6,5
18,20,13,12,7
12,35,1,4,3
12,29,1,4,3
15,29,2,5,4
13,18,2,5,5
6,11,16,36,26
21,28,4,10,11
7,25,6,32,19
20,40,2,6,4
14,33,2,6,4
6,19,1,5,4
23,39,1,5,4
17,36,4,13,10
22,29,3,9,9
10,14,15,23,16
12,30,1,6,4
10,16,11,23,18
22,45,2,6,5
9,25,6,25,18
20,36,5,10,5
23,30,3,8,7
13,36,2,6,3
15,20,12,15,9
15,44,3,14,9
14,18,9,16,18
8,27,1,5,3
20,45,3,10,7
21,34,2,7,5
11,21,2,6,5
22,28,7,9,6
20,46,2,6,3
10,21,2,4,3
15,32,2,6,5
23,21,3,7,7
7,12,15,32,27
13,28,6,17,11
9,28,2,5,3
23,33,5,8,6
16,26,3,6,5
17,37,1,6,4
21,35,2,5,4
16,42,2,6,3
14,41,1,6,3
15,23,1,6,4
16,24,2,5,4
11,23,2,5,3
24,30,5,8,8
24,46,3,8,6
21,30,4,10,11
7,13,2,4,3
20,14,2,6,6
10,25,7,23,12
24,41,4,7,4
6,21,1,4,3
7,15,14,34,17
7,21,7,33,22
21,27,4,7,4
16,25,2,6,5
12,30,1,5,4
21,40,3,8,6
12,16,2,5,5
11,31,6,21,9
11,30,2,5,3
8,20,2,5,3
11,39,1,5,3
10,16,13,23,14
14,22,3,5,4
21,25,4,6,4
7,14,12,34,27
21,33,3,6,3
18,36,2,5,3
9,14,18,25,14
14,22,2,5,5
20,42,3,9,6
8,13,13,30,25
11,44,1,5,3
5,15,1,4,3
6,16,10,37,23
15,29,5,15,13
19,43,1,6,4
11,27,6,21,13
13,24,1,4,4
15,28,2,5,3
15,38,4,14,9
11,29,2,6,4
21,29,4,10,11
21,45,2,8,6
16,30,3,6,4
7,21,7,34,23
19,39,2,5,3
12,27,1,4,4
16,29,2,6,5
14,27,2,5,4
23,19,2,6,6
6,17,11,40,18
13,18,15,17,9
12,45,3,18,11
9,13,12,25,27
12,38,1,5,3
8,18,2,5,4
9,16,15,25,12
6,17,2,5,3
11,24,1,6,4
14,19,12,16,11
13,17,9,17,19
9,23,8,24,12
11,38,1,6,4
23,43,2,5,4
9,17,2,4,3
9,20,11,24,11
12,26,2,4,3
24,36,3,7,6
12,20,11,18,10
21,33,4,7,4
11,19,10,21,13
23,26,7,9,6
13,28,1,4,3
24,33,5,8,4
21,41,3,7,4
20,44,3,9,6
13,30,5,17,12
11,22,11,20,9
11,19,11,20,12
10,20,2,5,4
12,17,13,19,12
12,18,15,18,9
15,24,2,4,4
18,25,2,5,4
24,24,4,9,12
6,21,7,39,28
24,40,3,7,5
9,38,1,6,3
22,33,3,5,4
21,42,2,7,4
18,40,3,12,9
12,22,9,19,11
23,30,4,7,4
20,30,3,5,3
18,33,6,11,6
14,21,2,6,5
11,27,1,6,4
21,26,8,10,5
13,19,2,4,4
13,34,2,6,4
9,35,1,4,3
17,31,1,5,4
17,31,5,13,10
10,21,2,6,4
24,22,4,9,13
24,36,3,6,5
5,15,12,48,21
11,23,1,4,4
8,21,7,28,21
11,23,9,21,10
15,24,2,6,5
8,13,13,30,23
15,43,1,5,3
11,22,10,20,10
23,32,2,6,5
16,42,3,13,9
5,16,9,44,32
21,31,6,10,7
11,16,10,21,20
11,21,7,20,17
18,36,1,5,4
6,12,2,4,4
16,27,2,6,5
12,25,7,19,12
21,37,2,7,5
19,26,9,11,6
8,28,1,5,3
12,23,8,19,12
20,39,2,6,4
15,24,2,5,4
8,18,10,27,16
17,37,2,6,5
5,15,12,47,22
10,20,2,4,3
21,41,1,5,4
16,17,14,14,10
24,40,2,6,5
19,43,2,6,4
7,22,7,34,21
16,26,3,5,3
23,44,2,6,5
21,21,6,10,15
11,20,10,21,12
20,33,6,10,6
18,42,2,6,3
12,18,13,18,11
19,30,5,11,9
17,28,3,5,3
17,35,4,12,9
12,45,1,5,3
5,15,1,5,3
24,38,4,8,6
23,33,4,7,5
22,40,3,8,6
15,38,4,15,9
13,18,12,17,12
20,39,2,5,4
23,33,3,6,5
6,11,19,35,24
15,23,12,15,7
20,34,1,6,4
15,23,3,5,4
5,15,14,41,17
12,35,2,6,4
22,32,5,9,7
9,30,1,5,3
11,20,2,6,4
17,30,5,13,11
11,28,5,20,16
23,36,5,8,4
14,24,2,6,4
19,46,3,11,7
12,16,10,18,20
5,20,1,5,3
20,36,2,7,4
18,35,1,5,4
24,24,2,6,5
17,39,2,6,4
11,16,15,21,13
15,33,1,5,3
17,38,5,12,6
22,41,2,6,4
17,31,5,12,9
7,23,7,32,18
23,45,1,5,4
17,20,12,13,9
13,44,1,6,3
16,46,3,13,8
11,39,1,4,3
22,30,4,7,4
6,18,8,39,29
7,15,14,30,16
24,26,3,8,8
14,33,6,15,7
21,33,2,7,5
22,40,3,9,8
7,14,15,31,17
13,30,2,6,3
10,27,6,22,13
8,18,11,27,14
8,25,6,28,17
10,15,15,22,15
22,41,3,8,6
9,22,2,5,4
19,34,3,6,3
11,25,2,6,4
10,23,1,4,3
17,27,2,5,4
13,30,1,4,3
10,22,8,22,13
7,24,1,5,3
8,24,7,30,16
7,18,9,34,22
6,23,7,35,18
10,16,22,22,9
11,36,4,21,12
15,34,4,15,11
9,27,6,25,14
14,41,1,6,4
23,34,5,8,6
20,32,6,10,6
8,18,2,5,3
10,19,12,22,11
14,41,2,6,3
8,18,10,28,16
12,19,15,19,8
22,32,5,8,4
6,11,24,40,18
24,25,7,8,6
10,18,12,23,12
6,11,18,39,21
11,18,3,5,4
22,24,8,9,7
14,34,2,6,4
7,18,11,30,15
8,12,15,28,26
15,46,1,6,3
24,30,4,7,4
24,24,2,7,7
11,28,5,20,15
21,46,2,8,5
6,16,11,38,19
14,20,2,5,5
12,18,2,4,3
24,46,2,6,5
19,44,3,10,6
11,27,6,20,13
8,12,14,30,27
8,19,9,29,17
8,16,2,4,3
23,46,2,6,4
8,14,11,30,25
11,14,12,21,22
11,24,2,5,4
23,28,4,9,10
8,23,8,28,13
20,44,2,5,3
5,17,2,4,3
6,17,9,37,24
12,27,2,6,5
16,22,11,14,8
5,14,1,5,4
14,23,11,16,8
23,39,2,6,4
22,35,3,7,6
18,41,1,5,4
13,22,2,6,5
14,37,1,5,3
6,17,10,37,19
23,32,2,5,4
19,34,1,6,4
23,33,2,5,4
8,17,11,30,18
5,19,8,42,27
15,27,2,6,5
24,39,2,6,4
14,24,2,6,5
7,23,6,31,25
7,24,6,33,23
20,45,2,8,5
22,38,3,7,6
19,34,4,11,9
18,32,5,12,9
13,18,8,17,21
6,15,11,35,23
22,27,5,8,4
21,36,5,9,4
11,16,14,20,13
20,38,2,6,4
5,18,8,45,31
15,26,7,15,10
15,25,1,5,4
10,22,9,22,12
12,23,2,6,4
7,11,23,31,17
18,32,3,6,4
20,39,2,7,4
14,23,2,6,5
5,13,13,48,30
19,28,2,5,4
12,35,1,5,4
6,24,6,35,23
14,30,5,16,12
13,19,11,17,11
10,17,17,23,10
24,45,3,7,5
24,42,3,7,5
23,19,2,7,7
20,37,5,10,5
12,28,7,19,9
21,41,3,9,6
19,29,6,11,8
24,36,5,8,5
8,29,1,4,3
9,17,1,5,4
9,16,2,4,3
9,21,10,26,11
6,18,9,40,21
24,25,4,9,12
15,37,2,6,4
16,23,10,13,8
7,21,8,32,17
12,16,1,4,4
21,37,4,8,4
11,31,2,6,3
11,26,7,21,11
19,42,2,5,3
20,45,4,10,5
19,29,2,7,5
9,14,17,25,14
13,27,2,5,3
7,24,1,4,3
15,45,3,15,10
9,24,8,24,12
11,29,1,5,4
17,41,2,6,4
14,23,12,16,7
9,20,8,24,18
16,30,6,14,9
16,14,22,14,10
21,44,2,6,5
6,11,2,4,4
20,25,2,6,5
12,28,6,19,11
22,25,8,9,7
11,30,6,20,10
13,25,9,17,8
22,32,4,7,4
23,46,2,7,6
16,39,4,13,8
21,43,2,7,5
12,22,1,4,3
14,25,9,15,8
19,42,2,6,4
16,23,1,6,4
20,41,4,9,5
20,40,4,10,6
20,46,3,10,7
15,19,7,15,19
13,31,6,16,8
6,22,7,35,22
13,27,2,5,4
20,44,3,10,6
13,17,9,17,21
21,33,3,6,5
15,24,10,14,7
20,46,3,9,5
24,39,3,6,5
20,17,14,11,8
14,29,2,5,3
8,19,8,30,23
18,37,3,7,4
16,32,1,5,4
6,14,1,4,4
9,19,10,24,14
22,41,2,5,3
16,23,11,14,7
6,27,1,5,3
8,15,1,4,3
16,23,9,13,9
13,25,8,17,9
24,27,5,7,4
8,26,7,28,12
20,41,3,8,5
14,25,7,15,11
11,26,1,6,4
9,20,1,4,3
13,25,1,6,4
12,26,1,6,4
19,34,2,7,4
12,22,7,18,16
12,39,1,4,3
24,42,3,8,7
14,25,9,16,8
11,24,2,6,4
11,30,6,21,10
19,23,9,11,6
22,42,2,6,5
5,11,20,47,22
19,18,2,6,5
7,18,8,33,26
9,26,1,5,4
16,18,15,14,7
16,23,6,14,16
15,28,9,14,6
20,43,1,5,4
6,19,8,38,25
11,16,1,4,4
12,35,1,5,3
23,32,5,8,6
6,19,8,40,25
19,42,4,11,6
18,40,4,12,7
23,28,4,6,4
21,41,2,6,5
11,25,1,5,4
12,28,5,18,14
14,19,2,6,5
5,15,10,49,33
23,43,2,5,3
8,15,16,29,14
9,21,10,25,12
12,39,1,5,3
21,32,1,5,4
23,34,2,6,5
9,21,7,24,20
14,22,9,16,11
10,28,6,22,11
7,16,2,5,4
10,21,1,4,3
11,18,10,21,16
11,25,6,21,15
15,29,7,15,8
21,45,1,5,4
6,19,8,35,23
16,22,2,5,4
9,15,13,26,16
23,24,8,9,6
18,44,4,11,5
10,18,1,4,4
5,11,18,43,24
10,42,1,5,3
8,13,14,27,21
7,28,1,5,3
24,45,3,8,6
19,43,4,11,6
9,24,2,6,4
23,30,6,8,6
14,33,5,15,9
12,34,1,5,4
10,15,16,23,13
9,34,1,4,3
7,20,9,31,16
10,46,1,5,3
23,43,3,6,3
18,41,4,11,6
20,35,2,5,4
23,23,2,7,7
15,33,1,6,4
9,21,2,5,4
12,21,2,4,3
8,13,13,27,25
11,18,2,5,4
6,17,11,38,18
19,45,3,11,8
6,12,14,39,27
15,43,3,15,11
11,29,6,20,10
22,43,3,9,6
7,19,8,32,24
20,19,2,6,5
7,21,8,31,16
22,42,2,7,6
11,26,8,21,9
6,21,8,35,18
18,29,3,5,4
17,30,1,5,4
20,35,4,10,9
9,25,6,25,16
23,20,5,6,4
14,33,2,5,4
8,22,8,29,14
14,29,2,5,4
16,20,14,14,7
21,41,2,7,4
22,21,2,7,6
13,28,5,17,14
6,11,1,5,4
17,31,2,6,5
9,21,1,4,3
21,45,2,6,4
20,29,4,7,4
17,34,2,5,3
16,28,3,6,4
11,28,1,5,4
7,14,11,31,27
15,36,1,5,3
24,21,2,6,6
21,30,2,6,4
11,23,1,5,4
15,34,2,6,3
9,23,1,5,4
19,32,3,6,4
14,36,1,5,4
20,18,12,11,6
15,41,2,6,3
22,30,2,5,4
16,26,3,5,4
6,11,16,38,29
11,18,9,21,17
23,35,2,6,5
14,30,2,5,3
8,21,9,28,13
9,14,18,26,13
23,18,2,7,7
23,44,1,5,4
17,27,7,13,9
11,28,1,4,3
8,18,1,4,3
5,16,9,45,31
19,42,3,11,8
15,41,1,5,3
7,20,9,33,16
11,21,7,21,19
20,44,2,7,4
16,26,7,13,9
5,13,2,4,3
13,26,1,4,4
22,26,4,10,13
20,41,2,7,4
23,41,3,6,4
12,37,4,18,11
10,27,6,23,13
22,46,2,7,4
19,45,1,5,4
8,18,9,28,21
9,19,9,26,17
5,19,8,41,24
8,16,10,28,23
12,33,1,5,4
6,16,2,5,3
8,26,1,5,3
5,17,9,43,29
15,37,2,5,3
6,17,10,35,19
9,19,10,25,14
7,20,8,34,20
18,30,6,12,8
24,42,2,6,5
12,24,10,18,8
8,15,1,4,4
6,18,9,39,22
16,34,4,14,12
24,36,2,7,6
10,16,15,23,13
20,32,3,6,3
24,20,2,7,7
16,22,6,14,18
13,32,2,5,4
15,30,5,15,12
21,33,5,9,7
13,37,4,17,10
6,29,1,5,3
20,22,6,11,15
21,44,2,7,5
17,38,1,5,4
17,29,3,6,5
19,33,2,6,5
17,32,6,12,7
21,38,3,9,7
16,23,2,6,5
20,44,2,7,5
10,16,18,22,10
13,17,2,6,5
21,35,4,7,4
15,22,11,14,8
20,43,2,6,4
10,28,2,6,3
20,28,2,5,5
20,43,3,10,7
16,33,5,13,9
18,27,6,12,10
7,14,14,33,19
11,20,3,5,4
15,31,1,5,4
17,20,13,13,7
5,17,2,5,3
17,26,7,12,9
5,13,14,46,24
17,23,2,5,4
10,17,2,5,4
21,31,2,7,6
8,20,9,27,15
14,27,6,16,11
7,18,10,32,16
15,34,4,15,12
9,31,5,25,13
23,36,5,8,5
5,20,7,44,32
15,24,10,15,8
10,24,7,22,13
23,42,3,7,5
21,43,2,6,5
12,28,2,6,4
7,22,7,32,20
8,12,15,29,27
18,35,3,7,5
12,39,1,6,4
9,15,2,4,4
10,29,5,22,14
7,12,16,31,21
10,22,10,22,10
12,30,5,18,13
20,20,2,5,5
5,20,7,46,34
12,26,6,19,13
24,41,3,7,6
21,38,2,5,4
5,15,10,45,32
17,25,10,13,6
11,27,7,20,10
7,14,12,33,23
19,19,2,6,5
21,39,3,8,6
21,42,3,8,6
9,22,1,5,3
7,20,10,32,13
14,39,1,6,4
9,22,2,6,3
13,39,4,17,9
23,29,6,8,6
5,15,12,41,22
10,26,1,4,3
7,19,8,32,21
15,19,15,15,7
9,29,5,25,15
12,38,4,19,10
21,29,2,6,5
12,19,2,6,5
12,22,2,6,4
19,42,1,6,4
19,35,3,6,3
12,28,1,4,3
7,13,2,5,4
11,12,23,20,13
22,34,4,7,5
15,30,2,5,4
18,37,1,6,4
7,12,2,5,4
5,18,8,46,29
9,25,1,6,4
16,22,10,14,9
21,37,2,6,5
22,37,2,7,5
24,16,2,6,7
15,40,4,14,8
20,34,3,6,5
15,28,1,4,4
24,36,4,8,7
13,22,2,5,5
21,27,2,5,4
24,35,4,7,6
16,31,2,6,4
15,25,7,14,11
21,32,2,5,4
22,45,3,9,7
23,42,4,8,5
19,37,5,10,5
14,20,2,6,5
14,13,22,16,11
20,28,2,6,5
6,14,12,38,23
12,16,10,19,20
9,12,2,5,4
23,36,4,7,5
7,12,15,31,28
15,20,14,15,7
9,29,1,6,4
8,23,1,5,4
11,18,13,21,11
5,13,16,45,18
17,22,10,13,9
24,24,6,8,5
11,15,20,21,10
6,14,11,35,28
10,18,11,23,13
13,34,1,4,3
20,25,8,10,8
16,24,6,14,14
9,21,11,24,10
10,19,2,5,3
22,33,3,6,5
12,22,1,4,4
8,21,7,30,22
15,42,3,14,10
15,21,9,15,12
8,19,8,30,24
23,40,3,6,3
16,31,3,6,3
14,31,5,16,11
17,45,1,6,4
13,20,14,17,8
19,23,2,5,5
15,35,4,14,10
18,39,2,7,4
8,24,7,28,14
10,37,1,6,3
11,36,1,4,3
23,41,2,6,5
22,38,3,6,3
22,43,2,5,4
8,12,22,27,16
23,22,2,7,6
8,38,1,5,3
6,16,10,35,25
22,36,4,8,6
8,25,6,30,18
21,46,1,5,4
20,37,2,6,5
9,19,9,24,16
20,40,2,5,3
14,44,1,6,3
14,39,1,6,3
24,34,2,6,5
11,29,5,21,14
22,39,3,8,6
7,24,6,34,22
9,26,1,5,3
13,43,3,17,12
12,18,8,18,22
7,21,8,32,16
6,17,10,40,20
15,29,2,6,5
13,27,6,17,12
22,29,5,8,5
20,22,11,11,6
22,40,1,5,4
14,35,1,5,4
10,31,5,22,12
6,18,10,38,18
11,25,1,5,3
20,40,4,9,5
8,32,1,5,3
22,40,4,9,6
14,25,6,16,14
9,30,5,25,14
21,43,3,8,5
11,24,2,5,3
18,25,5,12,13
17,24,2,5,4
18,32,5,11,8
8,28,1,6,4
23,41,2,7,5
5,15,12,43,19
12,32,1,6,4
13,35,2,6,3
8,13,14,30,24
17,44,2,6,3
13,38,2,6,3
7,16,1,4,4
22,18,2,6,6
20,38,2,6,5
11,15,11,21,22
21,42,2,6,4
13,30,6,17,9
20,29,4,11,12
21,29,3,6,6
22,29,7,9,5
14,36,4,15,10
17,36,1,5,4
19,25,7,11,10
8,22,8,30,15
7,12,18,31,19
14,31,1,6,4
15,35,4,15,11
8,23,7,28,17
8,29,5,28,18
19,37,3,7,5
16,35,2,6,4
7,14,14,33,17
10,30,2,6,4
8,15,14,28,16
23,14,2,7,7
8,16,13,27,14
16,28,2,6,4
11,17,2,6,5
23,43,2,7,5
10,17,10,23,17
7,13,15,31,19
16,25,1,5,4
14,31,6,15,8
20,44,4,10,5
15,24,2,4,3
5,25,1,5,3
19,27,3,6,5
10,27,7,22,10
22,38,4,8,4
21,36,4,8,6
14,44,1,5,3
12,15,2,4,4
19,46,1,5,4
21,44,2,6,4
6,24,6,35,24
9,15,19,25,12
12,20,10,19,12
16,27,8,13,7
18,34,1,5,4
5,14,2,4,3
21,34,3,6,5
13,22,12,17,8
10,31,2,6,3
9,22,9,25,11
23,30,7,9,5
24,39,3,7,6
6,12,20,39,18
13,33,2,6,4
15,37,5,14,7
9,24,2,5,4
20,45,2,7,5
5,15,13,43,18
7,20,9,33,17
7,13,14,32,23
17,27,3,5,3
21,38,2,6,4
10,18,9,23,18
22,32,2,6,5
19,36,4,11,9
19,38,4,11,8
23,22,2,7,7
8,13,17,27,17
16,29,8,13,6
7,20,1,5,4
8,13,1,5,4
5,12,2,4,3
12,27,2,5,4
23,37,2,6,5
16,40,1,5,3
17,45,3,12,7
22,29,4,7,5
24,30,4,6,5
20,40,2,6,5
9,30,5,26,14
23,45,2,5,4
19,32,2,7,5
23,32,2,5,5
9,35,1,5,3
12,26,6,19,14
13,22,1,4,4
14,36,6,16,6
22,38,3,8,7
13,26,2,5,3
6,17,11,37,17
16,20,1,6,4
13,17,17,17,9
9,14,23,26,11
24,37,5,8,4
15,46,3,15,9
16,27,3,5,4
20,21,2,6,6
10,26,7,23,11
11,28,6,20,11
23,23,2,6,6
14,34,5,15,8
23,34,4,7,6
8,30,1,5,3
11,17,18,20,9
17,34,5,12,7
9,29,5,24,17
16,40,2,6,4
6,13,1,4,4
13,26,2,4,3
18,28,1,5,4
20,36,4,9,6
14,14,20,16,11
14,22,8,16,13
24,31,5,7,5
5,13,12,45,32
7,22,7,34,20
23,35,3,6,5
10,20,10,23,12
7,27,1,4,3
22,38,2,5,4
10,25,6,23,17
24,26,2,7,7
14,28,6,15,10
24,45,2,5,4
22,37,3,6,5
20,46,2,7,5
7,20,9,30,15
15,22,12,15,7
10,40,1,5,3
20,38,2,7,4
16,22,2,6,5
12,28,1,5,3
13,30,2,5,3
15,34,2,6,4
15,23,11,15,8
18,27,3,6,5
21,42,3,10,8
18,18,2,6,5
5,16,11,42,19
19,44,2,7,4
16,21,13,14,7
15,33,2,6,3
22,42,4,8,4
23,36,2,6,4
6,12,19,40,20
21,32,3,6,5
5,18,8,43,30
11,38,1,4,3
22,33,2,6,5
16,24,2,5,5
10,17,10,22,19
24,17,9,9,5
17,43,1,5,3
22,37,2,6,4
18,15,2,5,5
12,19,8,18,18
24,31,6,8,5
8,18,1,5,3
17,46,1,6,3
16,37,2,5,3
14,40,1,4,3
12,38,2,6,4
9,21,8,26,16
12,20,10,18,12
8,15,14,27,15
21,35,4,9,7
7,15,1,4,4
11,30,1,5,3
10,33,1,6,4
13,34,2,5,3
17,43,4,12,6
9,13,1,4,4
22,34,2,6,5
9,31,1,5,3
19,36,2,7,4
20,30,3,5,4
5,15,2,5,4
9,22,1,4,3
12,22,8,19,13
21,23,9,10,6
21,43,4,9,5
16,30,1,5,4
17,36,4,12,9
6,17,9,37,23
17,28,2,5,4
14,35,2,5,4
13,25,2,6,4
12,21,2,6,4
5,13,2,5,3
8,17,9,29,24
20,39,2,7,5
24,42,3,8,6
9,21,1,5,3
8,12,2,4,4
12,31,1,6,4
10,25,6,22,17
21,31,3,5,4
6,13,14,38,22
11,15,10,20,23
22,32,5,8,6
6,15,11,40,24
14,40,4,15,8
11,21,1,4,4
12,20,2,5,5
11,27,2,6,4
13,22,3,5,4
19,32,3,6,5
23,37,5,8,4
22,30,6,9,5
11,18,2,4,3
22,42,3,9,7
16,39,1,5,4
10,26,2,5,3
21,32,7,10,5
19,46,2,7,5
21,30,2,5,4
24,36,4,7,4
15,25,6,15,14
21,32,4,7,4
13,40,4,16,8
7,18,10,34,16
7,11,2,5,4
10,17,14,23,12
8,11,16,30,27
14,30,8,15,6
5,17,9,46,30
21,43,2,5,4
21,35,5,9,6
17,28,3,6,5
24,31,5,7,4
13,37,1,5,3
14,30,1,6,4
11,19,8,20,19
10,15,16,22,14
12,18,8,18,21
12,32,2,6,4
9,19,10,26,14
22,40,2,7,6
12,32,2,5,3
17,44,2,7,4
16,30,6,13,8
19,33,3,6,4
19,36,5,11,7
24,33,4,7,4
20,27,7,10,8
16,24,2,6,4
8,20,9,29,15
13,35,5,16,8
6,21,8,35,17
20,42,2,7,5
12,23,10,18,9
19,36,2,5,4
9,24,6,25,18
10,37,1,4,3
19,44,2,7,5
22,31,3,5,3
9,27,6,24,14
12,21,10,18,10
11,16,2,5,5
14,30,1,5,4
6,18,8,35,26
12,28,5,19,17
7,15,13,30,16
13,28,1,6,4
14,41,4,16,8
13,37,1,4,3
17,19,13,13,9
21,42,4,8,4
24,26,6,8,5
9,24,1,4,3
10,22,2,4,3
21,26,4,10,12
14,27,2,4,3
13,30,1,6,4
10,18,2,5,4
9,16,15,26,13
24,30,6,8,6
18,29,2,6,5
13,39,1,6,3
7,14,14,31,17
24,30,2,7,7
16,23,2,5,5
12,27,1,5,3
23,37,4,8,6
13,21,11,17,9
5,15,12,41,19
5,16,10,48,25
15,30,5,15,11
11,20,12,20,10
13,31,1,5,3
22,46,1,5,4
5,14,13,47,24
16,31,1,5,4
11,16,17,20,10
14,36,1,5,3
22,36,3,6,4
15,19,14,15,8
7,22,6,31,26
10,30,6,22,10
8,23,7,30,17
6,15,13,36,19
21,38,5,9,5
12,25,2,5,3
16,17,2,6,5
19,35,2,7,5
18,43,3,12,9
10,31,1,6,4
5,12,12,43,40
12,41,1,6,3
6,14,1,5,3
19,30,3,5,3
14,39,2,6,4
13,36,2,5,3
11,29,5,20,14
13,17,9,17,20
9,14,13,24,21
11,30,7,21,8
12,39,4,18,9
10,25,8,22,10
9,18,1,4,4
13,39,2,6,3
24,26,6,8,4
13,34,6,17,7
18,43,2,7,5
18,30,2,5,4
14,26,2,5,4
18,23,2,6,5
20,19,13,11,8
14,38,2,6,4
8,21,7,29,21
19,35,3,7,5
24,45,2,6,5
18,28,2,6,4
11,26,1,5,4
8,19,2,5,4
15,28,5,15,14
13,15,11,17,21
11,22,1,4,3
23,37,3,8,7
14,21,10,16,10
12,28,5,18,15
12,16,2,4,4
10,25,6,23,16
14,25,1,6,4
5,24,1,5,3
8,13,20,28,14
21,36,5,9,5
14,25,8,15,9
20,29,7,10,5
24,39,3,8,7
19,44,2,6,4
7,12,21,32,16
15,34,1,4,3
10,29,6,23,11
