gM,rbM,rI,gI,bI
2,2,91,103,98
7,6,31,33,36
2,3,71,85,79
6,4,39,37,80
5,5,47,43,48
2,3,69,85,80
3,3,73,83,79
4,4,57,60,59
6,6,31,39,48
2,2,92,106,98
1,1,127,129,152
2,3,59,84,84
6,5,46,37,48
3,3,54,74,67
8,5,37,26,46
6,5,35,35,42
6,5,41,40,48
2,2,84,101,97
5,3,58,45,78
3,3,71,68,72
4,4,60,59,61
5,3,53,44,78
4,5,37,49,52
5,5,39,41,43
3,3,76,82,74
3,4,47,74,65
3,3,65,75,69
4,5,37,54,43
4,4,51,53,50
2,2,105,125,122
2,3,71,99,84
5,6,33,40,41
2,2,83,88,87
5,3,72,44,69
6,3,59,40,74
1,2,110,128,119
4,4,59,56,60
4,4,57,54,55
3,3,54,79,64
6,5,34,36,41
1,2,108,133,120
6,5,43,38,47
2,2,81,87,85
4,2,102,62,90
2,2,78,95,91
4,5,47,54,42
4,4,45,53,67
7,5,36,30,47
2,2,100,120,111
4,5,39,52,42
5,5,42,48,47
2,2,86,92,84
4,4,55,57,55
5,2,77,42,94
4,2,70,53,95
4,4,61,59,58
5,5,38,42,42
5,4,41,44,52
5,4,48,46,60
5,5,37,44,52
2,2,88,109,101
4,5,45,51,48
5,4,49,45,47
2,2,94,117,110
4,4,57,58,56
4,5,35,52,49
1,2,116,129,122
3,3,64,78,74
5,3,65,41,64
3,3,58,68,64
3,3,59,79,69
3,3,66,65,67
2,2,91,90,105
4,2,71,62,84
2,2,96,125,116
2,2,80,92,133
4,4,60,59,56
4,3,79,55,82
2,3,75,90,83
2,1,103,99,129
2,2,87,110,100
8,6,37,27,40
6,5,37,39,42
2,1,127,117,137
7,4,40,33,76
4,4,51,54,50
2,2,98,117,107
2,2,104,105,111
2,2,98,101,104
5,3,64,44,60
2,2,85,109,99
5,3,71,44,63
1,1,123,137,142
4,3,58,52,67
3,1,121,74,130
4,4,47,49,51
4,4,42,50,51
2,3,76,89,83
6,5,37,35,46
6,4,50,36,49
3,2,64,65,99
6,6,29,37,38
5,5,37,45,42
6,5,44,39,41
3,3,67,81,79
2,2,85,88,91
2,2,92,106,93
2,1,119,121,140
8,5,33,25,50
2,2,99,106,123
3,3,53,68,71
6,3,50,40,72
6,4,50,34,49
4,2,74,62,101
5,3,74,41,61
2,1,115,104,136
2,2,88,110,105
2,1,124,109,144
4,4,56,55,53
2,2,92,97,97
6,6,36,36,35
5,5,38,46,44
7,6,32,30,44
2,2,122,96,118
3,4,42,62,58
4,6,40,49,35
4,4,50,54,50
6,4,40,38,64
3,4,57,64,60
1,2,112,133,125
5,6,38,47,34
8,6,37,28,39
3,3,62,76,71
4,5,43,49,40
6,6,36,34,33
3,3,55,64,75
2,1,96,124,148
8,6,31,28,34
7,6,34,33,33
4,6,40,52,39
4,3,68,60,74
2,2,83,101,94
2,2,108,120,117
7,4,44,33,60
2,2,112,98,127
7,5,37,33,44
4,3,58,60,64
3,3,57,76,93
4,4,58,60,58
6,6,36,34,37
6,6,30,37,35
4,4,53,51,50
1,2,99,129,122
1,2,100,138,105
3,3,51,71,64
2,2,97,100,102
6,5,38,36,41
4,4,48,52,50
7,5,39,33,56
5,6,38,46,36
2,2,91,118,109
3,2,88,77,88
2,2,86,105,96
4,3,60,54,78
6,5,38,39,41
5,2,85,48,75
6,4,60,39,52
6,6,42,35,26
5,2,74,46,85
3,4,55,63,60
4,5,45,54,40
5,4,50,45,53
2,2,110,116,120
4,5,39,59,52
8,5,37,27,46
3,3,65,67,66
4,6,34,50,49
2,2,107,122,115
3,3,67,82,80
2,2,89,100,96
4,4,57,51,50
6,4,50,34,48
6,5,40,40,41
3,4,51,64,62
2,3,66,90,69
2,2,80,97,91
7,6,31,33,39
7,6,37,33,37
1,2,98,130,118
2,2,78,93,87
7,5,37,31,55
4,4,46,52,50
8,6,24,25,41
6,6,34,40,40
2,1,128,105,125
3,3,71,73,68
3,3,79,80,74
5,4,51,47,47
4,4,50,50,51
2,2,97,91,108
6,4,50,35,43
4,5,36,49,43
3,3,70,76,70
1,2,124,128,123
1,2,93,142,120
8,6,30,25,34
1,1,115,134,129
1,1,115,148,152
2,2,90,116,103
8,5,34,28,43
2,2,87,104,100
3,3,75,79,74
5,4,51,48,54
5,5,40,42,43
5,4,44,43,55
3,3,70,73,73
8,6,32,25,41
5,5,38,43,42
6,5,42,38,40
1,2,107,132,118
2,2,112,122,122
2,2,70,91,86
1,2,113,129,123
3,3,68,83,81
3,3,72,83,77
2,2,103,126,115
2,2,87,116,108
3,4,47,65,54
5,6,34,41,37
5,6,33,41,44
3,3,68,69,66
3,2,73,65,101
3,3,71,81,79
3,3,61,77,73
6,6,37,35,35
8,6,32,27,42
2,2,102,110,105
2,1,114,125,130
2,2,109,126,119
2,3,60,94,79
6,3,49,38,70
3,4,47,69,71
6,3,68,35,56
5,5,38,45,45
8,5,37,25,48
3,4,43,65,67
4,3,66,58,63
3,3,62,69,64
6,6,34,39,37
1,1,107,140,130
3,3,63,68,64
3,3,53,64,63
2,2,84,87,88
4,4,50,54,53
8,6,44,26,30
3,2,106,72,106
3,3,64,82,67
3,2,65,68,106
2,2,85,101,94
6,6,37,37,40
2,2,116,94,118
2,2,97,125,115
2,2,79,116,102
2,2,73,87,85
4,4,44,53,51
4,4,52,50,50
6,6,30,35,35
2,2,97,120,116
4,4,43,59,60
8,6,32,27,49
7,4,44,31,60
3,2,102,66,114
3,3,56,67,66
1,2,106,135,118
6,6,36,38,37
6,5,41,40,39
2,2,90,109,106
3,3,67,79,77
4,4,53,62,60
2,2,78,94,91
8,6,29,25,38
6,5,37,39,47
3,4,49,72,69
5,5,47,48,48
4,3,63,60,60
6,6,36,40,39
4,3,63,62,59
3,2,89,76,95
8,6,32,27,39
4,4,51,61,58
8,6,28,26,49
2,2,98,113,105
4,4,58,58,62
7,4,43,32,66
4,4,60,57,59
2,2,96,109,105
3,4,47,66,62
4,3,70,59,73
4,5,40,54,54
5,6,32,40,40
6,5,40,38,38
4,4,57,62,58
7,6,34,31,36
5,5,43,45,47
5,4,49,47,52
1,1,118,139,145
4,5,37,54,44
5,5,40,44,43
3,3,70,70,76
3,3,78,77,79
2,1,107,116,129
6,6,37,36,36
6,6,31,39,36
5,5,37,44,47
1,1,127,146,137
8,5,40,27,48
5,5,39,44,44
3,3,59,75,72
4,3,60,49,85
3,3,70,75,72
2,1,124,111,139
7,6,33,29,41
5,5,46,47,46
4,3,52,59,73
2,2,85,111,105
2,2,85,103,95
2,2,109,127,119
1,1,123,150,142
4,4,60,58,59
6,4,47,39,66
4,4,60,58,61
6,4,44,38,58
2,2,100,124,116
2,1,122,114,137
2,2,83,123,109
3,2,97,76,101
3,3,68,81,80
3,4,51,63,60
8,5,45,27,44
5,4,50,47,47
3,2,110,76,98
6,5,39,38,42
7,6,29,29,35
4,4,49,52,54
5,5,42,46,46
1,1,129,131,145
3,3,64,78,76
7,6,36,33,40
2,3,58,94,76
6,6,30,34,37
2,2,102,125,114
4,4,58,56,55
4,4,52,60,55
2,3,81,87,79
4,4,50,56,54
2,2,98,120,109
3,3,59,81,73
6,6,36,38,30
7,6,32,30,34
3,3,71,77,73
5,5,39,41,41
6,5,38,38,41
2,1,128,124,144
6,6,35,38,37
2,2,109,118,124
4,5,39,59,53
8,6,30,25,40
7,5,37,31,42
2,1,107,114,146
2,2,99,103,104
2,2,110,100,122
6,6,35,35,36
2,2,101,112,127
6,5,47,39,44
5,5,34,43,51
1,2,110,129,119
6,5,43,38,48
1,2,103,138,125
3,2,77,74,98
3,3,53,69,88
2,2,83,100,112
2,2,75,86,111
3,3,54,66,63
7,6,33,29,34
1,1,125,136,147
4,2,75,54,99
2,2,99,111,107
2,2,105,122,110
3,3,69,70,67
4,4,55,59,56
2,2,73,99,91
1,1,120,142,144
6,5,41,34,49
1,1,129,141,133
3,2,76,77,106
5,3,71,43,71
2,1,96,108,141
2,2,94,118,110
7,5,29,30,58
5,4,41,46,55
2,2,82,106,101
3,3,72,70,79
2,2,106,91,126
5,3,60,43,67
3,3,70,67,69
4,4,41,58,54
2,2,81,102,96
5,3,58,44,75
3,3,69,72,71
2,1,122,122,148
2,2,86,97,92
2,2,105,98,120
7,5,29,32,61
1,2,104,139,116
7,4,46,31,51
6,6,39,40,40
5,5,44,44,47
3,4,45,70,67
3,3,72,82,76
2,2,82,94,88
7,4,54,32,55
5,5,47,47,46
3,2,96,71,108
3,4,56,68,46
4,4,46,54,71
7,5,35,30,50
2,2,97,96,103
6,6,31,34,34
4,4,53,51,53
2,2,85,94,91
6,6,36,34,34
7,4,51,33,46
3,3,64,74,68
8,6,32,27,47
2,2,86,105,101
2,2,94,104,101
3,3,72,71,64
4,4,60,54,58
8,5,42,28,49
4,5,35,49,45
8,5,35,25,46
5,3,58,46,74
4,3,62,61,58
7,6,37,29,34
3,4,44,63,58
3,3,69,69,68
4,4,51,53,51
5,4,43,42,51
1,1,124,146,144
2,2,87,100,95
2,2,75,95,88
4,2,73,57,104
3,2,82,79,112
5,3,62,42,71
6,6,35,34,37
1,1,118,132,128
2,2,104,123,113
5,5,43,42,47
8,6,27,25,46
4,4,60,59,60
4,3,67,61,67
2,2,100,120,109
6,5,41,38,38
4,4,49,51,51
2,2,67,99,85
2,2,100,118,112
2,3,53,84,78
2,2,92,111,103
6,5,39,38,41
2,2,92,104,103
3,3,65,72,69
5,5,38,46,49
7,4,45,32,67
1,2,105,139,127
3,4,62,68,42
7,5,32,32,59
6,6,37,38,36
4,4,54,52,54
6,6,36,38,36
7,6,34,33,40
2,2,111,124,119
8,5,40,27,43
5,4,49,44,46
3,3,51,65,71
2,2,86,104,95
2,2,89,110,100
4,4,56,53,54
8,5,30,28,51
3,2,81,73,97
2,3,83,89,82
2,2,90,101,122
2,2,101,118,110
4,2,84,52,78
8,6,32,26,41
6,5,47,36,45
7,5,35,31,42
2,3,79,84,76
2,2,85,86,89
4,4,49,51,50
5,5,47,45,46
6,5,41,40,40
1,2,109,136,123
3,2,69,68,95
5,3,52,44,110
3,3,53,78,71
8,5,36,28,41
1,2,120,134,120
6,3,51,35,75
5,5,35,41,41
3,2,83,71,143
6,4,65,34,46
3,3,52,65,70
2,2,108,116,117
7,6,35,31,40
2,2,93,91,95
2,2,91,112,104
6,6,30,34,40
4,4,51,56,54
6,4,52,38,53
4,4,54,60,57
3,3,68,68,70
4,4,51,56,56
1,2,110,132,123
8,6,31,28,38
6,6,34,34,34
5,5,35,47,44
3,2,69,63,132
3,3,68,70,68
2,3,73,102,78
4,3,61,52,64
4,5,40,51,48
4,4,60,56,59
2,2,95,107,102
5,6,35,41,34
1,1,117,143,130
4,3,78,50,79
2,2,85,115,106
2,2,111,125,120
2,1,116,126,135
6,6,32,38,48
1,1,125,143,139
3,3,59,70,66
4,4,46,52,53
6,6,32,35,34
2,2,78,94,87
2,3,62,103,91
6,6,29,35,37
4,4,59,57,58
2,2,86,100,93
6,6,38,38,37
2,2,82,106,99
5,6,34,42,40
2,3,79,84,78
3,3,57,68,63
5,5,44,43,35
6,5,34,35,44
5,5,44,44,44
2,2,89,115,108
5,6,35,46,40
5,5,43,44,45
2,1,108,125,142
6,6,38,36,36
3,3,68,82,64
2,3,82,86,78
2,2,88,111,105
5,5,36,46,42
6,6,34,34,36
2,3,73,91,81
4,3,72,52,81
4,4,61,58,57
5,6,37,45,39
4,3,60,55,120
4,4,47,54,52
2,1,85,86,129
7,5,34,30,58
1,2,113,133,125
5,5,45,47,49
4,4,56,54,55
8,5,31,25,59
5,3,62,44,82
6,6,32,36,34
3,3,73,63,71
5,3,46,42,98
3,1,112,73,130
2,2,104,119,118
4,3,67,60,75
5,5,43,48,46
3,2,71,63,104
5,3,51,44,89
6,6,32,39,37
7,5,41,31,41
3,3,66,65,63
2,2,73,116,102
2,2,88,95,96
6,3,71,40,81
2,2,110,87,109
4,4,54,53,50
2,3,61,85,71
2,3,60,84,69
3,3,75,78,78
6,4,36,34,71
5,5,45,46,45
8,4,44,28,52
5,3,50,43,68
3,3,73,77,72
5,4,50,48,58
2,2,110,125,123
3,3,72,72,77
5,5,48,44,46
1,2,99,133,108
2,1,113,107,148
2,2,104,114,108
2,2,92,103,99
2,2,91,113,109
2,2,92,116,108
3,2,93,75,120
3,3,52,80,69
4,4,60,59,57
2,2,104,125,117
5,4,46,41,52
6,4,44,36,57
4,3,53,60,88
2,2,94,114,104
8,4,42,27,50
5,4,43,43,51
2,2,100,124,114
2,2,91,116,108
2,1,118,124,138
2,2,103,127,116
4,2,73,52,98
1,1,118,149,142
1,2,112,135,127
2,2,97,117,112
2,3,72,93,84
2,1,110,110,135
4,2,71,59,89
3,4,53,64,61
5,4,46,46,52
3,3,54,73,71
2,2,97,120,112
3,4,49,71,66
1,1,110,135,143
1,2,104,130,121
2,2,83,97,93
6,5,40,37,36
2,2,88,102,95
2,1,127,113,139
1,2,110,138,125
2,1,103,116,128
3,2,76,65,85
5,6,39,41,40
5,6,36,41,37
6,4,45,37,74
3,3,66,76,70
2,2,113,126,118
3,4,54,63,60
2,2,104,126,116
2,2,98,115,108
1,1,122,134,149
4,4,43,51,53
2,1,123,107,129
2,2,80,102,97
6,5,36,40,44
2,2,101,109,123
4,4,53,55,58
7,6,39,31,35
5,5,47,43,45
3,2,85,66,78
7,5,36,31,42
3,3,59,70,65
2,3,72,89,66
5,4,54,49,49
3,3,68,71,67
5,5,34,44,48
4,4,45,51,50
5,5,45,42,42
3,4,55,76,56
6,4,48,35,63
4,5,44,49,49
2,2,101,114,109
3,3,71,82,76
7,6,34,32,35
2,2,97,111,106
6,5,40,39,42
6,6,32,40,40
5,6,32,41,39
2,2,95,124,115
4,4,49,54,55
3,3,71,74,71
4,4,55,53,53
4,4,54,57,55
7,6,33,29,48
1,1,122,140,140
7,6,34,33,38
1,1,117,129,134
3,3,78,78,82
4,5,56,52,35
1,1,125,141,133
2,2,79,100,94
2,2,68,102,88
2,2,86,96,92
2,2,100,124,112
6,6,39,36,39
3,3,73,79,75
2,2,103,111,109
5,3,45,43,97
4,4,47,49,50
4,3,56,60,63
1,2,113,134,125
4,6,37,51,39
7,6,35,30,38
4,3,64,60,73
2,2,63,104,92
7,6,33,30,38
6,6,35,40,40
5,4,48,45,55
3,1,116,79,152
3,2,71,64,133
2,2,88,99,88
2,3,62,97,78
5,3,70,47,79
2,2,101,117,104
5,6,39,45,36
4,4,52,62,61
6,5,44,39,40
3,4,49,66,53
6,4,42,37,68
3,2,89,73,100
1,1,125,144,153
5,4,54,49,54
2,2,93,117,107
2,3,61,92,78
2,2,95,104,103
1,2,109,134,122
2,3,77,85,79
3,3,62,74,72
3,2,69,64,88
4,4,42,54,51
3,2,62,72,90
7,4,46,32,76
3,2,94,77,117
2,2,101,119,113
1,2,119,132,123
4,5,40,57,56
4,5,39,56,50
1,2,100,131,124
3,3,75,78,74
5,4,51,42,60
2,2,84,105,100
2,2,66,105,98
4,4,43,61,61
6,5,45,38,48
5,5,44,47,49
1,1,125,149,149
3,4,61,72,46
1,2,100,129,115
5,5,39,46,56
1,1,87,140,133
3,2,76,72,100
2,2,97,121,113
5,6,32,42,40
3,3,58,77,63
2,2,78,92,86
2,1,118,123,153
2,2,79,109,122
3,3,70,80,75
7,6,40,33,33
2,2,96,85,125
3,3,76,81,75
6,3,51,37,71
4,4,48,58,56
4,4,44,50,60
2,2,86,111,103
5,5,45,42,41
5,5,44,47,45
3,3,66,83,67
3,4,48,69,66
8,4,41,27,56
2,2,98,109,105
2,1,91,96,135
6,6,39,39,40
7,5,44,32,40
4,3,54,52,76
1,1,115,131,129
1,2,103,131,120
2,2,95,113,108
3,4,56,64,61
8,5,36,27,42
5,4,46,44,52
4,3,62,62,62
2,2,85,96,91
6,6,31,34,35
4,5,40,52,50
1,1,129,148,150
2,2,91,120,126
2,3,60,98,84
3,2,75,74,87
6,6,34,39,35
3,3,73,80,74
2,2,107,119,118
2,3,76,88,83
1,2,81,140,124
3,3,52,78,82
7,5,44,30,49
1,1,119,133,136
5,5,45,45,46
3,3,82,78,82
4,4,51,52,51
5,4,50,47,49
8,5,39,27,46
7,4,48,32,70
4,4,56,57,53
6,5,34,40,42
3,3,75,77,73
3,4,58,65,61
3,4,45,72,67
5,6,33,41,35
2,2,97,98,118
6,6,32,34,37
4,4,58,59,57
3,2,97,82,108
5,3,56,48,65
2,2,100,118,111
4,4,47,55,55
3,3,65,64,66
3,3,71,73,73
2,2,84,91,83
2,2,96,108,106
5,4,51,46,49
4,3,66,60,71
3,2,82,70,107
1,2,103,133,121
1,2,106,129,121
4,5,36,49,49
4,4,56,59,62
5,4,42,43,57
4,4,46,52,52
5,2,64,48,97
6,6,38,37,31
5,6,34,43,36
5,4,47,45,50
7,6,32,31,37
2,3,64,95,81
1,2,101,134,104
6,3,61,35,84
2,2,112,126,122
5,4,53,41,61
6,6,32,38,43
6,5,45,37,45
3,3,63,82,76
6,3,44,39,95
5,4,53,45,54
4,3,56,53,65
5,3,63,42,61
2,3,65,85,78
2,2,96,116,105
2,2,98,99,122
4,4,49,50,49
1,2,112,135,125
5,5,41,45,45
2,2,76,111,88
4,4,49,53,48
2,2,77,98,93
2,2,97,114,105
3,2,89,63,90
5,3,59,43,79
2,2,93,118,109
3,3,69,78,73
3,3,68,80,75
4,2,87,54,92
2,1,95,120,131
2,2,98,112,106
1,1,121,146,150
2,2,99,122,126
1,2,81,134,123
5,6,34,45,43
2,3,82,87,79
5,5,36,48,49
6,3,53,39,73
5,5,43,46,48
3,3,70,64,68
3,3,65,64,61
6,6,33,39,38
2,2,97,116,108
4,4,45,52,64
5,6,37,48,38
5,5,39,44,43
5,4,51,43,57
4,4,52,56,54
4,5,39,49,45
6,5,43,40,43
3,3,75,81,78
8,6,25,27,46
3,3,74,71,74
2,2,89,119,109
3,3,67,74,71
2,2,84,100,97
5,6,36,42,39
2,2,94,110,104
3,2,86,72,110
4,2,63,53,85
2,2,103,121,114
3,3,73,78,72
2,1,112,97,133
5,5,36,44,53
2,2,92,119,111
4,3,61,59,94
3,4,62,71,48
3,3,50,63,66
3,4,59,66,62
2,2,81,95,89
6,6,34,34,33
2,3,77,91,76
8,5,45,27,40
5,3,56,41,79
7,5,43,29,49
2,2,98,124,116
6,5,43,39,43
2,2,68,110,103
5,6,34,41,40
4,3,51,53,69
4,2,75,54,93
3,4,46,64,50
3,3,59,71,69
1,2,86,137,107
3,4,44,68,62
2,3,58,85,87
2,2,104,89,115
4,4,51,62,56
8,6,30,25,43
6,6,37,37,37
2,2,98,121,114
5,5,47,44,46
4,4,53,61,61
8,6,34,25,37
2,2,92,106,106
2,2,96,110,106
6,5,34,35,43
4,4,58,56,54
8,6,26,26,41
3,3,65,78,72
4,4,59,54,58
3,3,66,83,78
3,3,63,72,67
4,4,50,52,49
5,5,44,42,44
3,3,72,79,74
3,3,56,75,65
4,3,60,53,85
5,5,43,46,49
2,2,88,100,96
5,4,51,47,52
5,5,35,44,43
5,4,50,48,50
3,2,79,77,88
2,3,60,91,87
1,1,110,140,134
8,5,35,25,49
2,2,97,123,109
4,4,48,49,50
2,2,124,95,114
7,4,49,33,62
3,3,63,69,66
2,2,77,90,88
3,3,79,78,81
4,5,42,58,48
6,5,38,40,41
5,6,35,44,40
3,3,72,75,70
3,3,78,83,83
2,2,84,120,104
3,3,55,82,70
4,5,41,50,36
1,1,113,146,129
2,1,108,117,144
5,5,43,43,44
4,4,54,57,60
7,4,43,29,54
2,2,71,112,98
3,4,54,65,61
3,3,66,80,75
5,5,46,45,46
1,2,123,136,127
2,2,103,121,115
2,2,109,118,121
1,2,109,128,114
8,6,29,25,34
1,1,120,137,148
5,5,37,46,44
2,2,91,104,92
2,2,92,107,101
2,2,82,109,112
3,4,45,66,60
5,4,50,47,52
4,3,77,52,75
2,1,128,108,144
2,2,92,109,96
2,1,108,104,129
3,3,74,82,75
1,1,124,143,137
3,4,57,64,61
4,4,59,58,55
6,4,43,35,56
2,3,78,91,83
2,2,103,118,110
4,4,50,56,53
6,6,31,34,37
2,2,80,93,89
4,4,47,50,65
2,2,94,84,110
3,3,72,74,73
5,4,48,46,54
4,4,43,58,50
8,5,34,26,52
4,5,48,50,48
5,3,59,47,82
4,4,50,50,49
6,6,32,34,39
4,3,53,58,75
4,2,69,53,90
3,4,48,66,69
1,1,115,135,128
3,3,63,63,61
2,2,104,127,116
2,2,84,93,113
4,4,54,51,53
4,4,45,52,53
1,1,120,139,148
4,2,65,59,89
7,4,40,33,51
3,3,65,74,70
5,4,49,48,46
2,2,106,116,108
4,5,38,51,45
1,1,128,137,149
5,5,40,47,44
1,2,104,129,118
3,2,83,64,99
4,3,57,54,66
5,3,66,43,66
3,2,82,63,98
4,4,58,57,59
4,4,57,57,54
4,5,39,56,49
6,4,52,35,54
6,6,31,35,36
4,4,62,62,57
5,5,41,48,46
3,3,52,79,64
8,6,32,28,35
7,4,49,33,43
2,2,99,127,120
2,2,81,91,88
7,6,30,29,43
2,2,82,96,90
3,3,70,74,67
2,1,93,105,130
5,5,34,42,47
7,6,36,30,35
6,3,55,38,71
5,4,52,42,58
6,5,40,35,42
7,3,49,31,63
2,2,96,116,108
2,2,110,114,122
8,6,30,26,35
4,5,39,51,46
3,3,71,75,70
4,4,48,53,60
5,6,34,45,42
4,2,63,51,84
6,5,39,34,41
2,2,98,87,119
5,5,42,41,45
1,1,108,141,134
8,6,32,28,42
6,5,47,39,49
4,2,70,61,97
6,5,34,34,60
1,2,112,128,121
2,2,102,125,117
2,2,93,121,112
6,5,46,40,42
1,1,129,131,144
3,2,90,66,93
1,2,106,133,119
1,2,111,132,124
4,4,48,53,52
2,3,78,88,80
6,6,39,37,37
3,1,89,71,148
2,3,75,84,77
6,5,40,39,41
5,4,59,41,58
7,6,38,33,38
3,3,77,66,79
3,3,61,69,66
2,2,69,105,95
2,2,94,107,94
3,3,75,65,74
4,5,40,52,49
3,1,96,78,129
8,5,39,27,50
5,4,50,48,48
2,2,97,116,111
2,3,59,95,84
4,3,59,59,71
3,3,68,72,71
6,5,41,39,41
5,5,38,43,45
4,4,55,50,52
3,4,54,65,57
5,3,66,46,63
3,3,57,74,77
3,4,56,64,53
5,5,35,48,45
4,2,84,50,79
4,4,50,59,45
2,2,91,113,114
2,1,113,104,133
3,3,63,73,72
8,5,38,26,44
2,2,99,86,114
2,3,65,92,74
3,3,72,71,75
3,3,52,75,66
3,3,62,74,68
2,2,106,118,113
6,5,40,35,45
3,3,63,68,63
5,3,53,41,73
4,4,51,57,52
2,2,78,99,93
6,3,57,37,87
3,3,64,78,75
6,4,47,34,83
6,6,31,36,47
2,3,76,84,79
5,3,50,45,80
2,2,100,119,110
4,4,56,58,56
3,2,83,77,105
3,3,72,80,75
2,3,76,87,80
6,6,36,37,36
2,2,107,127,117
3,3,62,69,66
2,3,73,85,79
3,4,54,63,61
7,5,37,31,56
3,3,60,71,68
4,2,94,53,79
4,4,59,60,59
1,1,128,128,153
3,3,69,68,66
6,5,36,37,54
3,3,63,65,65
1,1,117,131,134
4,5,40,54,46
1,1,126,139,144
3,2,79,65,104
6,5,40,38,40
2,2,107,125,119
6,6,38,36,37
2,2,90,104,97
3,3,64,75,74
4,5,40,57,58
2,2,80,88,85
5,5,41,47,47
4,4,58,58,55
4,4,52,58,55
2,2,102,123,114
3,2,94,75,125
4,3,77,50,79
2,2,81,109,99
7,6,30,31,38
1,2,81,133,115
5,3,53,48,67
4,4,53,56,53
5,3,54,46,80
6,4,39,34,66
6,4,50,37,61
4,4,49,62,54
5,4,49,45,53
4,3,51,56,68
3,4,44,66,58
2,2,83,94,91
5,4,51,48,49
2,2,99,127,116
3,4,57,65,50
2,2,87,96,94
2,2,81,109,100
3,3,65,65,62
4,2,79,56,91
3,3,68,65,68
4,4,43,58,55
1,2,108,135,122
3,3,68,78,74
4,5,44,49,36
4,3,59,53,83
3,4,53,69,61
4,5,39,59,59
2,3,73,88,81
5,5,41,42,40
3,2,91,78,103
4,4,59,59,56
7,4,46,31,52
2,2,86,110,103
4,4,52,56,47
7,6,34,29,35
3,4,43,67,61
7,5,38,32,55
2,2,84,102,94
2,2,113,94,117
3,3,67,83,77
6,4,47,38,50
3,3,68,78,76
2,2,84,98,91
2,1,115,125,129
3,3,57,73,68
7,6,33,31,38
3,2,97,75,102
2,2,112,94,119
6,5,41,38,35
2,2,75,95,90
6,4,42,35,50
3,3,73,71,75
3,3,69,81,80
7,3,49,33,67
3,3,67,79,74
3,3,78,68,76
3,4,57,65,60
4,4,57,55,55
7,6,34,29,32
3,3,75,82,77
4,5,39,55,54
2,2,94,92,102
3,2,82,82,102
2,1,111,126,146
3,3,81,76,82
2,2,86,109,102
2,1,97,106,131
4,5,39,49,48
5,4,53,49,50
5,3,63,41,72
3,3,67,71,65
3,2,95,70,91
5,4,52,48,52
2,2,96,122,114
2,1,118,107,142
1,1,108,131,141
3,3,55,67,70
6,5,41,37,37
3,4,49,63,56
4,4,59,56,57
6,6,46,40,32
4,3,74,57,66
3,3,55,75,71
6,5,38,37,45
5,5,41,43,46
5,3,52,44,64
7,5,32,30,60
5,4,49,43,44
2,2,96,118,108
2,2,97,113,110
4,4,60,59,58
8,5,40,28,48
3,3,61,73,75
8,6,30,25,42
7,6,31,32,48
3,3,70,81,75
6,6,33,35,47
4,4,52,55,52
2,2,98,116,102
2,2,73,119,120
6,6,39,35,37
2,3,80,91,83
2,3,75,86,79
4,5,40,59,56
5,5,48,47,45
6,6,35,34,38
3,3,55,77,63
6,4,41,37,74
2,2,72,91,85
5,4,52,47,51
2,3,62,96,80
6,6,31,37,42
5,5,34,44,42
3,2,83,71,118
2,3,59,91,93
4,3,68,60,65
7,6,34,30,35
1,2,110,128,121
3,2,63,71,89
2,3,82,93,80
2,1,120,108,135
3,4,46,68,70
2,1,96,85,129
4,4,53,52,50
4,4,47,54,51
5,5,39,46,45
2,2,79,89,86
2,2,90,102,97
2,2,91,100,97
2,2,90,98,99
3,3,60,74,70
2,2,85,86,87
4,4,43,56,52
5,5,43,46,44
1,1,127,140,146
2,2,82,90,88
4,4,52,61,61
3,2,88,73,94
5,3,63,41,60
4,4,44,56,53
3,3,67,69,65
4,2,87,58,94
2,2,80,107,101
6,4,40,39,52
2,2,95,121,109
4,4,56,57,55
4,2,70,57,92
3,2,100,76,91
6,6,36,36,34
4,3,61,59,63
2,2,74,99,91
5,6,32,44,43
5,6,36,43,37
4,5,53,49,35
2,3,83,93,84
7,4,49,33,50
4,4,48,50,50
2,2,85,92,82
4,2,84,50,76
2,2,107,121,111
2,1,105,113,144
1,1,125,138,150
3,4,62,65,62
4,5,39,49,46
2,2,89,98,88
5,6,33,47,46
4,2,76,54,88
2,2,100,119,105
3,2,76,75,102
3,2,74,71,101
3,4,47,64,62
5,5,40,43,49
1,2,112,136,123
8,4,40,28,51
2,2,106,126,117
2,2,83,86,87
7,6,32,29,38
6,4,46,40,63
6,4,44,38,51
4,5,39,53,47
2,1,112,88,129
8,5,33,25,54
3,3,69,70,66
6,6,33,35,40
7,6,30,29,35
4,4,50,50,47
1,2,105,135,125
3,4,57,76,52
3,2,82,64,113
2,2,89,106,99
6,6,30,39,39
5,5,40,41,40
2,2,81,111,102
6,6,37,34,36
4,4,58,56,58
2,3,84,102,83
3,3,50,77,77
4,4,51,58,56
2,2,96,90,104
2,1,127,119,131
4,3,62,57,83
2,2,80,91,114
5,5,37,48,41
3,2,81,82,85
4,4,55,60,58
4,5,36,50,47
2,2,88,93,85
3,2,88,81,90
8,6,25,27,44
3,3,63,76,70
3,3,74,79,73
4,4,55,58,54
2,2,108,124,117
6,4,42,40,52
2,1,94,99,133
2,2,81,84,122
5,4,50,45,49
2,1,96,106,129
8,5,40,25,40
4,3,68,60,66
3,4,44,68,61
2,2,98,101,103
5,6,34,47,41
