gM,rbM,rI,gI,bI
3,2,22,20,17
3,2,23,20,17
3,2,22,19,17
2,2,21,17,16
2,2,20,18,17
3,2,23,22,18
3,3,24,24,19
3,3,26,24,19
3,2,26,23,18
3,2,24,20,17
2,2,19,17,16
3,3,22,22,19
3,3,25,27,21
3,3,27,28,21
3,3,28,27,20
3,3,26,27,21
3,3,25,26,21
3,3,26,26,20
3,3,23,23,19
3,3,23,22,19
3,3,24,26,20
3,3,24,25,19
3,2,22,22,18
3,2,20,21,17
3,3,19,22,19
3,3,25,26,28
3,3,27,29,30
3,3,30,32,32
3,3,31,33,32
3,3,25,28,30
3,3,29,34,34
3,3,32,41,38
3,3,35,46,41
3,3,38,47,41
3,3,36,43,38
3,3,31,33,33
3,3,27,34,34
3,3,31,41,40
3,3,35,49,45
3,3,39,56,49
2,3,42,59,49
3,3,41,55,45
3,3,36,42,38
3,3,28,28,30
3,3,28,37,37
3,3,35,51,49
2,3,39,59,53
2,3,42,62,53
3,3,38,45,40
3,3,25,29,31
3,3,28,37,38
3,3,31,44,43
3,3,34,50,48
3,3,37,56,52
3,3,40,57,52
3,3,39,53,46
3,3,35,41,39
3,3,25,27,31
3,3,27,36,37
3,3,30,43,42
3,3,32,47,45
3,3,35,50,48
3,3,36,49,47
3,3,35,44,42
3,3,31,34,35
3,3,25,24,28
3,3,23,23,28
3,3,27,30,34
3,3,29,37,38
3,3,32,42,42
3,3,32,40,40
3,3,27,31,35
3,3,28,32,35
3,3,27,30,32
3,3,24,25,29
3,3,21,20,25
2,2,20,17,17
3,3,22,21,21
3,3,23,22,22
3,3,25,24,24
2,2,18,17,15
3,3,25,25,26
3,3,23,21,21
3,3,26,25,27
2,3,20,17,23
3,3,27,26,29
3,3,28,27,30
3,3,28,26,29
3,3,26,23,29
3,3,28,26,31
3,3,28,25,31
3,3,26,22,28
3,3,31,28,32
3,3,36,30,38
3,3,37,31,42
3,3,35,30,41
3,3,33,29,38
3,3,29,29,35
3,3,34,37,40
3,3,39,43,43
3,3,40,44,42
3,3,36,36,38
3,3,33,29,34
3,3,39,31,40
3,3,46,34,47
3,3,52,37,54
3,2,56,39,59
3,2,56,39,61
3,2,52,37,58
3,3,45,34,53
3,3,38,31,46
3,3,32,29,38
3,3,30,31,38
3,3,43,57,55
2,2,49,69,59
3,3,38,38,39
3,3,30,27,30
3,3,36,30,36
3,3,44,34,44
3,3,56,40,56
3,2,71,48,69
3,2,83,57,82
2,2,89,63,90
2,2,89,63,92
3,2,83,57,88
3,2,69,47,78
3,2,53,38,65
3,3,40,33,51
3,3,33,29,39
3,3,29,26,32
3,3,27,27,35
3,3,34,41,47
2,2,42,59,59
2,2,49,74,69
2,2,56,88,73
2,2,58,90,70
2,2,54,75,59
3,3,43,49,45
3,3,31,29,33
3,3,30,26,29
3,3,36,30,35
3,3,47,36,45
3,2,62,45,61
2,2,82,61,82
2,2,102,84,101
2,1,115,104,116
1,1,121,118,125
1,1,121,116,126
2,1,115,103,121
2,1,100,82,109
3,2,78,56,90
3,2,56,40,68
3,3,40,32,49
3,3,31,28,36
3,3,28,25,30
3,3,23,19,29
3,3,24,20,32
3,3,24,20,33
3,3,23,20,32
3,3,20,19,30
2,2,18,17,26
2,2,17,16,22
3,3,29,30,39
3,3,36,47,53
2,2,44,65,66
2,2,51,82,76
2,2,56,93,81
2,2,57,93,76
2,2,54,78,64
3,3,44,52,48
3,3,34,28,32
3,3,45,34,42
3,2,63,44,59
2,2,86,65,85
2,1,109,103,113
1,1,124,133,132
1,1,130,146,143
1,1,132,150,148
1,1,130,145,145
1,1,123,125,135
2,1,103,89,115
3,2,76,54,87
3,2,50,37,61
3,3,35,30,42
3,3,25,20,30
3,3,29,23,37
3,3,35,27,44
3,3,40,30,50
3,3,41,31,52
3,3,37,29,50
3,3,30,25,45
2,3,20,18,30
2,2,17,16,23
3,3,29,31,41
3,3,37,49,56
2,2,44,67,69
2,2,49,81,77
2,2,54,88,80
2,2,54,85,74
2,2,50,70,61
3,3,40,48,46
3,3,30,29,33
3,3,31,26,29
3,3,39,30,35
3,3,55,38,50
3,2,81,57,76
2,1,108,95,110
1,1,126,137,137
1,1,131,152,151
1,1,132,155,156
1,1,132,154,155
1,1,131,149,150
1,1,120,122,133
2,2,94,72,104
3,2,61,42,71
3,3,39,31,47
3,3,31,27,34
3,3,28,25,28
3,3,27,22,32
3,3,34,29,44
3,2,44,38,58
3,2,54,50,70
2,2,64,61,79
2,2,69,64,81
2,2,65,58,78
3,2,52,44,68
3,3,37,30,55
3,3,26,23,41
3,3,22,19,27
3,3,29,29,40
3,3,37,46,55
2,2,43,64,67
2,2,48,76,73
2,2,50,79,73
2,2,49,73,66
3,3,44,57,54
3,3,35,39,41
3,3,33,27,30
3,3,43,32,38
3,2,65,42,57
2,2,95,69,91
1,1,120,121,127
1,1,130,149,149
1,1,133,155,157
1,1,132,155,158
1,1,129,139,142
2,1,106,89,114
3,2,70,48,79
3,3,43,33,51
3,3,23,23,22
3,3,37,31,46
3,2,49,47,66
2,2,64,70,86
2,2,79,94,103
1,1,93,112,114
1,1,101,118,117
1,1,97,110,111
2,2,82,85,97
3,2,59,52,77
3,3,27,24,36
3,3,34,38,49
3,2,40,53,60
2,2,45,63,65
2,2,45,64,63
3,3,43,56,56
3,3,37,43,46
3,3,34,28,31
3,3,46,32,39
3,2,70,45,61
2,2,101,77,99
1,1,124,130,135
1,1,132,151,153
1,1,133,154,156
1,1,130,146,144
2,1,110,97,117
3,2,72,51,81
3,3,44,34,52
3,3,25,20,27
3,3,35,27,41
3,2,48,44,63
2,2,65,73,91
1,1,83,109,116
1,1,101,136,133
1,1,115,147,141
1,1,123,150,143
1,1,121,146,138
1,1,108,127,123
2,2,82,84,99
3,2,51,45,70
3,3,29,24,45
3,3,28,26,39
3,3,34,36,48
3,3,37,43,52
3,3,37,44,50
3,3,35,38,44
3,3,30,30,36
3,3,24,21,28
3,3,46,33,39
3,2,70,44,61
2,2,101,76,99
1,1,124,128,136
1,1,132,152,154
1,1,127,140,142
2,1,103,88,112
3,2,67,47,76
3,3,42,33,50
3,3,32,28,35
3,3,28,22,30
3,3,40,32,50
3,2,56,57,79
2,1,75,96,111
1,1,94,135,136
1,1,112,152,149
1,1,125,154,153
1,1,130,154,154
1,1,130,153,151
2,1,96,108,113
3,2,61,55,80
3,3,34,28,50
3,3,21,19,31
2,3,19,16,21
3,3,26,22,33
3,3,28,25,36
3,3,28,26,36
3,3,22,22,23
3,3,28,26,27
3,3,33,28,31
3,3,44,32,38
3,2,66,42,57
2,2,97,68,91
1,1,122,116,129
1,1,130,151,151
1,1,117,124,131
2,2,89,71,98
3,2,58,41,66
3,3,38,31,44
3,3,31,27,33
3,3,43,36,55
2,2,61,65,88
2,1,79,108,121
1,1,97,143,145
1,1,114,153,155
1,1,126,154,157
1,1,131,154,154
1,1,123,149,143
1,1,99,114,118
2,2,65,62,83
3,3,36,30,52
2,2,18,15,19
2,3,21,17,23
2,3,21,17,24
3,3,32,28,30
3,3,41,31,35
3,2,59,37,49
3,2,84,56,76
2,1,111,91,111
1,1,127,133,140
1,1,133,153,156
1,1,131,152,152
1,1,123,134,139
2,1,102,95,113
3,2,71,53,80
3,3,48,36,54
3,3,35,29,39
3,3,30,27,31
3,3,30,22,32
3,3,43,35,56
2,2,61,65,90
1,1,79,110,124
1,1,96,144,147
1,1,111,153,155
1,1,123,154,157
1,1,128,154,156
1,1,127,153,152
1,1,114,141,138
2,1,90,103,111
3,2,59,55,78
3,3,33,28,48
3,3,21,19,30
3,3,37,29,33
3,3,49,33,41
3,2,69,42,58
2,2,93,62,86
2,1,114,93,115
1,1,125,120,135
1,1,130,138,144
1,1,131,143,146
1,1,129,139,144
1,1,122,125,134
2,1,106,95,114
2,2,79,60,88
3,2,54,40,62
3,3,40,32,44
3,3,32,28,34
3,3,29,26,29
3,3,26,23,24
3,3,41,30,50
3,2,58,57,83
2,1,76,98,117
1,1,94,136,143
1,1,108,151,153
1,1,118,153,155
1,1,122,152,153
1,1,117,145,145
1,1,98,121,126
2,2,73,78,96
3,2,47,42,65
3,3,28,24,40
3,3,29,27,29
3,3,53,35,44
3,2,70,42,59
3,2,88,56,80
2,2,102,74,99
2,1,111,86,112
2,1,113,94,117
2,1,108,87,113
2,2,97,76,100
3,2,78,54,81
3,2,59,41,62
3,3,43,33,46
3,3,29,26,28
3,3,26,19,24
3,3,36,25,40
3,2,50,42,66
2,2,67,72,99
1,1,84,109,128
1,1,97,134,142
1,1,104,141,145
1,1,105,136,141
1,1,96,119,127
2,2,76,89,104
3,2,54,52,75
3,3,35,30,50
3,3,30,27,29
3,3,40,30,35
3,3,49,33,42
3,2,61,38,51
3,2,72,43,62
3,2,79,47,72
3,2,80,49,75
3,2,76,47,73
3,2,66,42,65
3,3,52,36,55
3,3,42,33,45
3,3,28,26,28
3,3,40,28,47
3,2,53,43,72
2,2,67,66,97
2,1,78,86,114
2,1,82,97,119
2,1,80,91,113
2,2,69,75,98
3,2,54,52,77
3,3,38,32,54
3,3,37,29,34
3,3,42,31,37
3,3,46,32,40
3,3,50,33,44
3,3,50,33,46
3,3,48,33,45
3,3,44,32,42
3,3,39,30,39
3,3,35,29,35
3,3,31,28,33
3,3,38,26,44
3,2,46,34,60
3,2,52,43,73
3,2,56,48,78
3,2,53,46,75
3,2,46,38,64
3,3,36,28,50
2,3,20,18,26
3,3,31,27,30
3,3,33,28,32
3,3,35,28,33
3,3,36,29,34
3,3,35,29,34
3,3,33,29,33
3,3,30,28,31
3,3,26,19,26
3,3,30,21,33
3,3,33,23,39
3,3,35,24,42
3,3,33,24,41
3,3,29,22,37
3,3,24,19,30
2,3,22,17,23
2,3,22,17,24
3,3,26,23,26
3,3,22,25,20
3,3,22,24,19
3,3,22,26,21
3,3,22,26,20
3,3,25,28,23
3,3,25,25,22
3,3,27,32,26
3,3,21,24,22
3,3,29,32,26
3,3,23,19,26
3,3,25,28,22
3,3,25,29,26
3,3,28,31,26
3,3,25,25,23
3,2,24,21,18
2,2,21,18,17
3,3,33,31,37
3,3,31,28,35
3,3,27,22,31
3,3,24,28,23
3,3,26,30,23
3,3,26,29,26
3,3,26,28,23
3,3,27,30,22
3,3,27,27,21
3,3,24,22,19
3,3,32,32,39
3,3,38,42,46
3,3,44,51,51
3,3,47,55,52
3,3,45,49,47
3,3,38,35,40
3,3,28,23,32
3,3,24,28,24
3,3,25,29,24
3,3,25,29,23
3,3,25,26,22
3,3,27,32,25
3,3,29,33,25
3,3,28,31,23
3,3,25,25,20
3,3,32,33,40
3,3,39,47,52
2,2,54,78,68
2,2,59,86,69
2,2,58,77,62
3,3,49,54,51
3,3,36,33,38
3,3,26,30,25
3,3,27,33,26
3,3,28,34,26
3,3,27,31,24
3,3,28,27,35
2,2,44,62,63
2,2,53,81,76
2,2,60,97,83
2,2,65,105,84
2,2,64,97,75
2,2,55,70,59
3,3,40,41,43
3,3,23,25,22
3,3,26,32,26
3,3,27,31,25
3,3,24,23,20
3,3,30,30,40
3,3,38,48,55
2,2,46,68,70
2,2,54,87,83
2,2,61,102,90
2,2,66,107,90
2,2,64,97,79
2,2,55,72,62
3,3,41,44,45
3,3,29,25,32
3,2,21,20,17
3,3,26,28,24
3,3,30,30,41
3,3,39,49,57
2,2,54,86,82
2,2,59,96,88
2,2,62,97,87
2,2,59,87,75
3,3,38,39,43
3,3,27,23,30
3,3,38,45,55
2,2,45,65,68
2,2,52,81,78
2,2,56,87,81
2,2,56,84,77
2,2,52,71,66
3,3,43,50,52
3,3,33,32,38
3,3,27,23,34
3,3,34,35,48
3,2,41,50,61
2,2,47,64,69
2,2,49,70,70
2,2,48,65,65
3,3,43,52,55
3,3,35,37,43
3,3,28,24,36
3,3,34,33,47
3,3,39,43,54
3,3,40,46,55
3,3,39,43,51
3,3,34,35,43
3,3,26,21,32
3,3,29,25,37
3,3,30,26,38
3,3,29,25,35
3,3,26,22,31
3,2,23,21,18
3,3,25,24,19
3,3,26,25,20
3,2,24,22,18
3,3,25,24,20
3,3,24,24,21
3,3,24,25,25
3,3,23,25,24
3,3,24,25,26
3,3,24,25,24
3,3,24,26,26
3,3,26,27,26
3,3,26,26,26
3,3,25,26,25
3,3,27,28,27
3,3,24,26,25
3,3,26,28,28
3,3,26,27,28
3,3,27,29,28
3,3,26,25,25
3,3,27,29,29
3,3,28,28,28
3,3,28,30,30
3,3,29,30,30
3,3,28,29,30
3,3,29,31,30
3,3,28,28,29
3,3,28,27,27
3,3,27,27,28
3,3,29,29,29
3,3,30,30,30
3,3,31,31,31
3,3,30,30,31
3,3,30,32,31
3,3,29,27,28
3,3,31,32,31
3,3,32,32,32
3,3,31,31,32
3,3,30,31,32
3,3,30,28,29
3,3,32,32,31
3,3,33,33,32
3,3,33,33,33
3,3,34,33,33
3,3,33,32,33
3,3,33,32,32
3,3,27,25,25
3,3,31,28,29
3,3,31,29,30
3,3,30,29,29
3,3,32,31,31
3,3,34,34,34
3,3,35,34,34
3,3,34,33,34
3,3,32,32,33
3,3,32,29,30
3,3,32,30,30
3,3,32,30,31
3,3,31,30,30
3,3,34,34,33
3,3,35,35,34
3,3,36,35,35
3,3,36,34,34
3,3,33,30,30
3,3,33,30,31
3,3,34,31,31
3,3,34,33,32
3,3,36,35,34
3,3,37,35,35
3,3,37,36,35
3,3,37,36,36
3,3,31,29,28
3,3,30,29,28
3,3,34,30,31
3,3,34,31,32
3,3,34,32,32
3,3,35,32,32
3,3,24,23,22
3,3,38,36,35
3,3,38,36,36
3,3,38,37,36
3,3,31,31,29
3,3,32,31,29
3,3,33,31,30
3,3,35,32,33
3,3,36,33,33
3,3,39,36,36
3,3,39,37,36
3,3,39,37,37
3,3,39,38,37
3,3,39,38,36
3,3,32,32,30
3,3,33,32,31
3,3,33,32,30
3,3,34,32,31
3,3,37,33,33
3,3,40,37,37
3,3,40,38,37
3,3,40,38,38
3,3,38,35,35
3,3,37,34,34
3,3,34,33,31
3,3,35,33,32
3,3,35,34,33
3,3,41,38,38
3,3,41,39,38
3,3,40,39,38
3,3,38,35,34
3,3,36,34,33
3,3,36,33,34
3,3,37,33,34
3,3,29,29,28
3,3,37,34,33
3,3,39,36,35
3,3,38,34,35
3,3,37,34,35
3,3,35,31,32
3,3,40,37,36
3,3,40,36,36
3,3,33,29,30
3,3,36,36,35
3,3,38,35,36
3,3,41,38,37
3,3,32,33,33
3,3,35,36,35
3,3,36,37,35
3,3,37,37,36
3,3,38,37,37
3,3,42,39,39
3,3,41,39,39
3,3,39,36,37
3,3,32,33,32
3,3,33,34,34
3,3,35,35,35
3,3,42,40,39
3,3,38,38,37
3,3,41,38,39
3,3,26,24,24
3,3,32,34,33
3,3,33,35,34
3,3,43,40,40
3,3,44,41,41
3,3,45,41,41
3,3,45,41,42
3,3,42,40,40
3,3,40,40,39
3,3,39,39,38
3,3,39,38,38
3,3,40,39,39
3,3,33,31,32
3,2,18,20,17
3,3,47,42,44
3,3,49,44,45
3,3,50,44,45
3,3,48,43,44
3,3,46,42,43
3,3,44,41,42
3,3,43,41,41
3,3,43,41,40
3,3,42,41,40
3,3,42,41,39
3,3,41,40,39
3,3,41,40,40
3,3,41,41,40
3,3,41,42,40
3,3,42,42,41
3,3,30,29,30
3,3,46,42,42
3,3,52,47,48
3,3,55,50,50
3,3,57,52,51
3,3,57,51,50
3,3,54,48,49
3,3,51,45,47
3,3,48,44,45
3,3,46,43,44
3,3,45,43,42
3,3,44,42,41
3,3,43,42,41
3,3,42,42,42
3,3,42,43,42
3,3,43,43,42
3,3,43,44,42
3,3,42,43,41
3,3,42,41,41
3,3,42,40,41
3,3,39,37,38
3,3,34,32,33
3,3,27,24,25
3,3,53,49,49
3,2,58,55,54
2,2,62,61,57
2,2,65,65,58
2,2,66,66,58
2,2,63,60,56
3,2,59,52,52
3,3,50,46,46
3,3,47,45,44
3,3,46,44,43
3,3,45,44,43
3,3,44,44,44
3,3,44,45,44
3,3,45,46,44
3,3,44,46,44
3,3,44,45,43
3,3,41,41,41
3,3,39,35,36
3,3,41,37,37
3,3,44,39,40
3,3,47,43,44
3,3,52,48,49
3,2,58,57,55
2,2,63,66,61
2,2,68,75,65
2,2,72,80,68
2,2,75,82,67
2,2,72,74,63
2,2,67,62,58
3,2,59,53,53
3,3,50,47,47
3,3,48,47,46
3,3,48,46,45
3,3,47,46,45
3,3,46,47,46
3,3,46,48,46
3,3,46,47,45
3,3,46,46,44
3,3,45,45,44
3,3,44,44,43
3,3,43,42,42
3,3,42,43,43
3,3,43,43,43
3,3,43,44,43
3,3,40,39,40
3,3,38,38,38
3,3,37,37,37
3,3,36,36,36
3,3,32,31,32
3,3,39,35,35
3,3,45,39,41
3,3,49,45,46
3,3,55,52,53
2,2,61,63,60
2,2,67,74,67
2,2,72,84,73
2,2,77,90,76
2,2,79,92,75
2,2,78,84,70
2,2,72,70,63
2,2,64,58,57
3,3,57,53,53
3,3,53,50,50
3,3,51,49,48
3,3,50,49,47
3,3,50,48,47
3,3,49,48,47
3,3,48,49,47
3,3,48,49,48
3,3,48,50,48
3,3,48,50,47
3,3,47,49,47
3,3,47,48,46
3,3,44,43,43
3,3,43,44,44
3,3,43,45,43
3,3,36,37,37
3,3,34,35,35
3,3,42,37,38
3,3,46,40,42
3,3,51,46,48
3,3,57,56,56
2,2,63,67,64
2,2,69,78,72
2,2,74,87,78
2,2,79,94,80
2,2,82,95,79
2,2,80,88,74
2,2,74,74,67
2,2,66,62,60
3,2,59,55,55
3,3,55,53,52
3,3,53,52,51
3,3,52,52,50
3,3,51,51,49
3,3,51,50,49
3,3,50,50,49
3,3,50,51,49
3,3,50,52,50
3,3,50,52,49
3,3,49,51,48
3,3,46,46,45
3,3,40,40,40
3,3,39,39,39
3,3,38,39,38
3,3,37,39,38
3,3,37,38,37
3,3,42,38,38
3,3,46,41,42
3,3,51,47,49
3,2,58,57,58
2,2,64,68,66
2,2,70,79,74
2,2,75,87,79
2,2,79,92,81
2,2,81,92,80
2,2,79,85,74
2,2,73,74,68
2,2,66,64,62
2,2,60,58,57
3,3,57,56,54
3,3,55,55,52
3,3,54,54,51
3,3,53,53,51
3,3,53,53,50
3,3,52,53,51
3,3,51,53,51
3,3,51,54,51
3,3,52,54,51
3,3,51,53,50
3,3,49,50,48
3,3,48,48,47
3,3,47,47,46
3,3,45,45,45
3,3,45,46,45
3,3,44,46,45
3,3,41,42,41
3,3,40,41,40
3,3,39,41,40
3,3,39,40,39
3,3,38,39,39
3,3,37,38,38
3,3,42,39,38
3,2,58,55,58
2,2,64,67,67
2,2,70,78,74
2,2,75,86,78
2,2,78,89,80
2,2,79,87,78
2,2,77,80,73
2,2,71,71,67
2,2,65,63,62
2,2,61,60,58
2,2,58,58,56
3,3,56,57,54
3,3,55,56,53
3,3,54,55,52
3,3,54,54,52
3,3,54,55,53
3,3,54,56,53
3,3,53,56,53
3,3,53,55,52
3,3,51,52,50
3,3,46,46,46
3,3,45,47,46
3,3,45,47,45
3,3,42,44,43
3,3,40,42,41
3,3,39,40,40
3,3,35,35,36
3,3,34,34,35
3,3,57,53,56
2,2,63,62,64
2,2,68,73,71
2,2,73,80,75
2,2,75,83,76
2,2,75,80,74
2,2,73,74,70
2,2,68,67,66
2,2,64,63,62
2,2,61,61,59
2,2,59,60,57
2,3,57,58,55
3,3,56,56,53
3,3,56,55,53
3,3,55,55,54
3,3,56,56,54
3,3,56,57,55
3,3,55,57,55
3,3,55,57,54
3,3,53,54,51
3,3,49,49,48
3,3,48,48,46
3,3,46,47,47
3,3,43,45,44
3,3,42,45,43
3,3,41,43,42
3,3,36,35,36
3,3,33,34,35
3,3,32,34,34
3,3,22,26,23
3,3,31,30,31
3,3,45,42,42
3,3,55,50,52
3,2,60,57,59
2,2,64,64,66
2,2,68,70,70
2,2,71,72,71
2,2,70,72,70
2,2,68,68,67
2,2,65,65,64
2,2,63,63,61
2,2,60,62,59
2,2,58,59,56
2,2,58,58,55
3,3,57,57,54
3,3,57,56,55
3,2,58,57,56
2,2,58,59,57
2,2,58,60,58
2,2,58,60,57
2,3,57,59,56
2,3,56,58,55
3,3,53,54,52
3,3,51,52,49
3,3,50,50,48
3,3,48,48,48
3,3,47,49,48
3,3,46,49,47
3,3,45,48,46
3,3,40,41,41
3,3,33,35,35
3,3,26,31,26
3,3,56,52,54
2,2,63,61,63
2,2,65,63,65
2,2,65,65,65
2,2,64,64,63
2,2,63,63,62
2,2,62,62,60
2,2,60,60,57
2,2,59,59,56
2,2,59,58,55
3,2,59,57,55
2,2,61,60,59
2,2,62,63,60
2,2,61,62,59
2,3,57,58,56
3,3,55,56,54
3,3,53,55,53
3,3,52,53,50
3,3,49,50,49
3,3,48,51,49
3,3,47,50,49
3,3,31,30,32
3,3,27,24,24
3,3,28,25,25
3,3,30,27,27
3,3,47,44,44
3,3,56,53,54
3,2,58,57,57
2,2,60,59,59
2,2,61,61,60
2,2,61,62,60
2,2,60,61,58
2,2,60,61,57
2,2,60,59,56
2,2,60,58,56
2,2,61,59,57
2,2,63,61,59
2,2,64,65,61
2,2,66,67,63
2,2,67,69,64
2,2,67,68,64
2,2,65,66,62
2,2,59,61,58
3,3,51,52,51
3,3,50,52,51
3,3,49,52,51
3,3,49,51,50
3,3,38,37,38
3,3,34,36,35
3,3,24,21,21
3,3,29,25,26
3,3,47,43,43
3,3,49,46,46
3,3,57,57,56
2,2,59,60,58
2,2,61,59,56
2,2,62,60,58
2,2,63,62,60
2,2,66,66,62
2,2,68,70,65
2,2,70,73,67
2,2,71,75,68
2,2,71,76,68
2,2,70,72,66
2,2,62,64,61
2,2,59,61,59
2,3,57,60,57
2,3,56,58,56
3,3,54,56,54
3,3,53,54,53
3,3,52,54,52
3,3,51,54,52
3,3,51,53,52
3,3,50,53,51
3,3,37,37,38
3,3,35,37,37
3,3,35,37,36
3,3,30,26,27
3,3,31,28,28
3,3,46,43,43
3,3,48,45,45
3,3,52,50,50
3,3,54,53,52
2,2,62,60,57
2,2,64,61,59
2,2,66,65,62
2,2,68,69,66
2,2,70,75,69
2,2,73,79,71
2,2,74,82,73
2,2,75,83,72
2,2,73,78,70
2,2,65,67,63
2,2,58,61,58
2,3,56,59,56
3,3,54,57,54
3,3,53,56,54
3,3,52,55,53
3,3,36,38,38
3,3,36,38,37
3,3,31,34,33
3,3,30,28,30
3,3,32,30,32
3,3,35,34,35
3,3,29,26,26
3,3,44,41,40
3,3,46,43,42
3,3,49,47,47
3,3,55,54,53
2,2,60,59,57
2,2,60,60,58
2,2,61,61,58
2,2,62,62,59
2,2,63,62,58
2,2,65,63,61
2,2,68,67,65
2,2,70,73,68
2,2,72,78,72
2,2,74,82,75
2,2,76,86,76
2,2,77,86,76
2,2,76,82,73
2,2,72,75,69
2,2,68,70,66
2,2,64,67,64
2,2,62,65,62
2,2,60,64,60
2,2,58,62,59
2,2,57,61,58
2,3,56,59,57
2,3,55,59,56
2,3,54,58,55
3,3,53,57,55
3,3,48,51,50
3,3,37,39,39
3,3,44,40,40
3,3,55,54,52
2,2,59,58,56
2,2,63,64,60
2,2,64,64,60
2,2,66,64,61
2,2,67,66,63
2,2,69,70,67
2,2,71,75,70
2,2,73,80,74
2,2,75,84,77
2,2,77,87,79
2,2,78,87,78
2,2,76,83,75
2,2,73,77,71
2,2,69,72,68
2,2,66,69,66
2,2,63,68,64
2,2,61,66,62
2,2,59,65,61
2,2,58,63,60
2,2,57,61,59
2,3,56,60,57
2,3,55,59,57
2,3,54,58,56
3,3,53,55,54
3,3,52,54,53
3,3,38,40,40
3,3,38,40,39
3,3,37,40,39
3,3,34,32,34
3,3,34,33,35
3,3,36,34,35
3,3,36,34,36
3,3,30,30,29
3,3,46,44,44
3,3,51,50,48
3,3,56,54,52
3,2,58,56,54
2,2,63,63,60
2,2,63,65,61
2,2,64,66,62
2,2,68,66,63
2,2,69,68,65
2,2,71,72,68
2,2,72,77,72
2,2,74,81,75
2,2,76,85,78
2,2,78,87,79
2,2,76,83,76
2,2,73,78,73
2,2,70,74,70
2,2,67,72,67
2,2,65,70,66
2,2,61,67,63
2,2,57,62,58
2,3,56,61,57
3,3,54,57,55
3,3,47,48,47
3,3,37,38,39
3,3,31,29,31
3,3,33,32,34
3,3,37,35,37
3,3,37,35,36
3,3,38,38,36
3,3,44,42,42
2,2,64,63,60
2,2,66,69,64
2,2,67,70,65
2,2,69,69,65
2,2,70,70,67
2,2,72,73,70
2,2,75,82,76
2,2,77,85,79
2,2,77,85,78
2,2,70,76,71
2,2,67,73,69
2,2,65,72,67
2,2,64,70,66
2,2,62,68,64
2,2,60,67,63
2,2,58,63,59
3,3,54,55,54
3,3,50,51,50
3,3,41,42,42
3,3,39,41,41
3,3,38,39,40
3,3,35,33,35
3,3,37,36,38
3,3,40,37,38
3,3,36,37,36
3,3,37,38,36
3,3,46,45,44
3,2,58,56,55
2,2,64,64,61
2,2,69,72,67
2,2,71,77,69
2,2,71,76,69
2,2,71,74,68
2,2,71,73,68
2,2,72,74,71
2,2,73,77,74
2,2,75,81,76
2,2,76,84,78
2,2,74,81,76
2,2,72,79,74
2,2,70,77,72
2,2,68,75,70
2,2,66,73,69
2,2,65,71,67
2,2,63,69,65
2,2,60,66,62
2,2,59,64,60
2,2,58,61,59
2,3,57,59,57
3,3,54,56,55
3,3,52,53,52
3,3,51,50,50
3,3,47,48,48
3,3,45,46,46
3,3,31,28,30
3,3,32,31,33
3,3,38,36,38
3,3,38,37,39
3,3,39,38,39
3,3,40,38,39
3,3,41,39,40
3,3,53,52,50
3,3,56,55,54
2,2,60,59,58
2,2,73,79,73
2,2,75,82,74
2,2,75,83,75
2,2,75,82,73
2,2,75,79,72
2,2,74,77,70
2,2,73,75,70
2,2,73,75,71
2,2,73,77,73
2,2,74,79,75
2,2,75,81,77
2,2,75,82,78
2,2,75,82,77
2,2,73,81,76
2,2,72,80,74
2,2,70,78,73
2,2,69,76,71
2,2,67,74,70
2,2,66,72,68
2,2,64,71,66
2,2,63,69,64
2,2,60,65,61
2,2,59,63,59
2,2,57,60,58
3,3,51,51,50
3,3,49,49,49
3,3,47,47,47
3,3,44,45,45
3,3,37,34,37
3,3,39,38,40
3,3,41,39,41
3,3,41,40,41
3,3,41,41,42
3,3,42,41,42
3,3,43,42,43
3,3,45,43,43
3,2,59,57,56
2,2,67,69,67
2,2,71,77,72
2,2,74,83,76
2,2,78,88,80
2,2,79,91,81
2,2,80,90,80
2,2,80,87,78
2,2,79,83,76
2,2,76,78,72
2,2,75,77,72
2,2,74,78,73
2,2,74,82,76
2,2,73,81,75
2,2,71,78,73
2,2,69,77,72
2,2,64,69,65
2,2,61,64,61
2,2,59,62,59
2,2,58,61,57
3,3,41,43,43
3,3,40,42,42
3,3,38,36,37
3,3,39,37,39
3,3,40,38,40
3,3,40,39,41
3,3,42,40,42
3,3,42,41,43
3,3,44,42,44
3,3,45,43,45
3,3,45,44,45
3,3,46,45,46
3,3,47,46,46
3,3,48,47,47
3,3,49,47,46
3,3,48,46,46
3,3,44,44,42
3,3,42,42,40
3,3,40,40,38
2,2,62,61,60
2,2,66,69,67
2,2,71,77,73
2,2,76,86,80
2,2,79,93,85
2,2,82,98,88
2,2,84,99,88
2,2,85,97,87
2,2,85,93,83
2,2,83,88,80
2,2,81,84,77
2,2,79,81,75
2,2,77,80,74
2,2,76,80,75
2,2,75,80,75
2,2,73,82,75
2,2,71,79,73
2,2,68,75,71
2,2,62,66,62
2,2,61,65,61
2,2,60,63,59
2,3,57,60,56
3,3,35,38,37
3,3,38,35,37
3,3,43,41,43
3,3,44,43,44
3,3,47,46,47
3,3,50,49,49
3,3,54,52,51
3,3,52,51,49
3,3,49,48,46
3,3,44,43,41
3,3,45,44,44
3,3,54,52,52
2,2,59,58,57
2,2,65,66,65
