gM,rbM,rI,gI,bI
2.857142857142857,3.2099605089951737,43,63,53
3.0943396226415096,3.3791666666666664,40,53,45
3.5,3.569230769230769,25,24,26
3.5,3.5861801242236027,23,22,28
3.5757575757575757,3.514102564102564,30,33,39
3.2291666666666665,3.4145833333333333,35,48,48
2.9655172413793105,3.3076923076923075,38,58,52
2.9322033898305087,3.30920060331825,39,59,51
3.1153846153846154,3.3882978723404253,38,52,47
3.380952380952381,3.510180995475113,34,42,39
3.425,3.490915697674419,32,40,43
3.2244897959183674,3.46304347826087,35,49,46
3.2291666666666665,3.466666666666667,35,48,45
3.5,3.5092592592592595,24,24,27
3.4285714285714284,3.5652173913043477,23,21,23
3.5652173913043477,3.55,25,23,24
3.5,3.532608695652174,24,22,23
3.4285714285714284,3.5092592592592595,24,21,27
3.5757575757575757,3.5265765765765766,30,33,37
3.5588235294117645,3.57088122605364,29,34,36
3.5384615384615383,3.5592592592592593,25,26,27
3.25,3.5826086956521737,23,20,25
3.5,3.519230769230769,24,22,26
3.25,3.5,22,20,24
3.3260869565217392,3.5432432432432432,35,46,37
3.3260869565217392,3.4864864864864864,37,46,37
3.5,3.57088122605364,29,38,36
3.3636363636363638,3.558894230769231,32,44,39
3.18,3.485094850948509,36,50,41
3.156862745098039,3.4625,38,51,40
3.3333333333333335,3.5555555555555554,36,45,36
3.5757575757575757,3.5571095571095572,26,33,33
3.5,3.536346691519105,29,38,37
3.3255813953488373,3.5189516129032254,31,43,40
3.276595744680851,3.4867288378766137,34,47,41
3.276595744680851,3.5307692307692307,35,47,39
3.4615384615384617,3.543103448275862,29,39,38
3.4146341463414633,3.556451612903226,31,41,38
3.425,3.5842293906810037,31,40,36
3.5384615384615383,3.569230769230769,25,26,26
3.6,3.547138047138047,27,35,33
3.6,3.5386710239651418,27,35,34
3.6,3.582983193277311,28,35,34
3.5185185185185186,3.5592592592592593,25,27,27
3.4285714285714284,3.532608695652174,22,21,23
3.5384615384615383,3.5861801242236027,23,26,28
3.586206896551724,3.543103448275862,24,29,29
3.6,3.551839464882943,23,25,26
3.25,3.532608695652174,22,20,23
3.5652173913043477,3.55,24,23,25
3.5384615384615383,3.5185185185185186,27,26,27
3.5,3.5284900284900287,27,24,26
3.6,3.5592592592592593,25,25,27
3.4146341463414633,3.5432432432432432,35,41,37
3.3636363636363638,3.493243243243243,38,44,37
3.3255813953488373,3.5085470085470085,39,43,36
3.6,3.562830687830688,28,25,27
3.6,3.5092592592592595,24,25,27
3.5,3.571368243243243,32,38,37
3.3333333333333335,3.485094850948509,36,45,41
3.1153846153846154,3.3791666666666664,40,52,45
3.0,3.3448616600790517,44,57,46
3.018181818181818,3.3294573643410854,45,55,43
3.3333333333333335,3.4573170731707314,41,45,38
3.4285714285714284,3.5,24,21,24
3.5,3.5826086956521737,23,22,25
3.6,3.5833333333333335,30,35,35
3.380952380952381,3.4867288378766137,34,42,41
3.2291666666666665,3.4130434782608696,38,48,46
3.0357142857142856,3.2804761904761905,42,56,50
2.901639344262295,3.216729244889445,47,61,51
2.9322033898305087,3.252881205673759,47,59,48
3.2291666666666665,3.353266888150609,43,48,42
3.5652173913043477,3.569230769230769,25,23,26
3.5652173913043477,3.5418679549114334,27,23,23
3.5,3.553571428571429,28,24,24
3.5652173913043477,3.551839464882943,26,23,23
3.5652173913043477,3.5092592592592595,24,23,27
3.5,3.549694856146469,31,38,37
3.3636363636363638,3.4627906976744187,35,44,43
3.2244897959183674,3.3270833333333334,40,49,48
3.0357142857142856,3.2395104895104896,44,56,52
2.9166666666666665,3.161753144654088,48,60,53
3.0,3.2045833333333333,48,57,50
3.3260869565217392,3.3446088794926006,44,46,43
3.5757575757575757,3.579411764705882,35,33,34
3.5652173913043477,3.5284900284900287,26,23,27
3.5652173913043477,3.532608695652174,24,23,23
3.5185185185185186,3.572802197802198,28,27,26
3.6,3.5833333333333335,35,35,30
3.4864864864864864,3.533333333333333,38,37,30
3.5555555555555554,3.536346691519105,37,36,29
3.5652173913043477,3.5592592592592593,25,23,27
3.4615384615384617,3.518648018648019,33,39,39
3.3260869565217392,3.40990990990991,37,46,45
3.1153846153846154,3.2973170731707317,41,52,50
3.0,3.213836477987422,45,57,53
2.901639344262295,3.1400226757369616,49,61,54
3.0,3.2022448979591838,49,57,50
3.5757575757575757,3.5777777777777775,36,33,35
3.5652173913043477,3.5185185185185186,27,23,27
3.5,3.5,24,24,24
3.586206896551724,3.5185185185185186,27,29,27
3.4146341463414633,3.579411764705882,35,41,34
3.276595744680851,3.4557432432432433,40,47,37
3.1153846153846154,3.4318181818181817,44,52,38
3.156862745098039,3.40990990990991,45,51,37
3.380952380952381,3.540625,40,42,32
3.566666666666667,3.5725152129817443,29,30,34
3.4615384615384617,3.491911764705882,34,39,40
3.276595744680851,3.4130434782608696,38,47,46
3.0943396226415096,3.2973170731707317,41,53,50
2.9322033898305087,3.1944444444444446,45,59,54
2.870967741935484,3.1400226757369616,49,62,54
2.9322033898305087,3.2022448979591838,49,59,50
3.2244897959183674,3.3294573643410854,45,49,43
3.6,3.5226550079491252,37,35,34
3.5,3.5185185185185186,27,24,27
3.5652173913043477,3.5652173913043477,23,23,23
3.3333333333333335,3.5277777777777777,36,45,38
3.0943396226415096,3.397793263646922,41,53,42
2.9655172413793105,3.3294573643410854,45,58,43
2.9322033898305087,3.3456149455111572,47,59,41
3.2244897959183674,3.4595959595959593,44,49,36
3.5555555555555554,3.518648018648019,33,36,39
3.3636363636363638,3.4595959595959593,36,44,44
3.18,3.3247448979591834,40,50,49
3.018181818181818,3.2412220702234382,43,55,51
2.9655172413793105,3.2207357859531776,46,58,52
3.0357142857142856,3.277626811594203,46,56,48
3.2291666666666665,3.397793263646922,42,48,41
3.6,3.5656565656565657,36,35,33
3.6,3.5284900284900287,27,25,26
3.586206896551724,3.5284900284900287,26,29,27
3.4864864864864864,3.5858633776091082,31,37,34
3.380952380952381,3.5294117647058822,34,42,38
3.18,3.4404761904761907,38,50,42
3.018181818181818,3.353266888150609,42,55,43
3.0555555555555554,3.3791666666666664,45,54,40
3.3260869565217392,3.5073170731707317,41,46,35
3.4285714285714284,3.532608695652174,23,21,24
3.5384615384615383,3.5425925925925927,27,26,30
3.5,3.5003787878787875,33,38,40
3.3255813953488373,3.4595959595959593,36,43,44
3.2244897959183674,3.3507978723404257,40,49,47
3.2291666666666665,3.3752906976744184,40,48,43
3.380952380952381,3.5,38,42,38
3.5,3.532608695652174,23,24,24
3.586206896551724,3.5592592592592593,25,29,27
3.5757575757575757,3.5523627075351216,27,33,29
3.3636363636363638,3.5307692307692307,35,44,39
3.276595744680851,3.480769230769231,38,47,39
3.3636363636363638,3.5085470085470085,39,44,36
3.5185185185185186,3.5623342175066313,29,27,26
3.5,3.5592592592592593,25,24,27
3.5588235294117645,3.5833333333333335,30,34,35
3.4864864864864864,3.578125,32,37,38
3.4615384615384617,3.5003787878787875,33,39,40
3.4146341463414633,3.5125,35,41,40
3.425,3.5226550079491252,34,40,37
3.5,3.5652173913043477,23,22,23
3.4864864864864864,3.5712121212121213,30,37,33
3.4615384615384617,3.5672905525846703,33,39,34
3.5384615384615383,3.572802197802198,26,26,28
3.6,3.5725152129817443,29,35,34
3.6,3.5627450980392155,30,35,34
3.5652173913043477,3.5,24,23,24
3.5,3.55,24,24,25
3.5757575757575757,3.5764367816091953,29,33,30
3.5384615384615383,3.5284900284900287,27,26,26
3.5652173913043477,3.5826086956521737,23,23,25
3.5384615384615383,3.569230769230769,26,26,25
3.5652173913043477,3.532608695652174,23,23,24
3.5,3.5826086956521737,23,24,25
3.6,3.5418679549114334,27,25,23
3.5185185185185186,3.543103448275862,29,27,24
3.6,3.575712143928036,29,25,23
3.586206896551724,3.5523627075351216,29,29,27
3.5555555555555554,3.5627450980392155,34,36,30
3.4146341463414633,3.556451612903226,38,41,31
3.4615384615384617,3.543103448275862,38,39,29
3.5,3.5757575757575757,33,38,33
3.3260869565217392,3.5210210210210207,37,46,36
3.1153846153846154,3.450560316413975,41,52,37
3.2244897959183674,3.469887955182073,42,49,34
3.4864864864864864,3.5813492063492065,36,37,28
3.380952380952381,3.55718954248366,34,42,36
3.18,3.480769230769231,38,50,39
3.1153846153846154,3.4432692307692307,40,52,39
3.18,3.5125,40,50,35
3.5,3.5725152129817443,34,38,29
3.5185185185185186,3.5284900284900287,26,27,27
3.3255813953488373,3.55718954248366,34,43,36
3.276595744680851,3.5277777777777777,36,47,38
3.2291666666666665,3.4864864864864864,37,48,37
3.3255813953488373,3.5656565656565657,36,43,33
3.5757575757575757,3.565710872162485,31,33,27
3.3255813953488373,3.579411764705882,34,43,35
3.4146341463414633,3.5757575757575757,33,41,33
3.5185185185185186,3.5092592592592595,27,27,24
3.5,3.569230769230769,26,24,25
3.5185185185185186,3.5185185185185186,27,27,27
3.5185185185185186,3.5284900284900287,27,27,26
3.6,3.55,25,25,24
3.6,3.532608695652174,22,25,23
3.5185185185185186,3.5,24,27,24
3.5185185185185186,3.5826086956521737,25,27,23
3.5,3.5,22,24,24
3.5384615384615383,3.532608695652174,23,26,24
3.5185185185185186,3.55,24,27,25
3.5185185185185186,3.532608695652174,24,27,23
3.6,3.5,22,25,24
3.6,3.5826086956521737,23,25,25
3.5384615384615383,3.5826086956521737,23,26,25
3.6,3.5652173913043477,23,25,23
3.5652173913043477,3.5,22,23,24
3.5,3.55,22,24,25
3.6,3.55,22,25,25
3.5,3.519230769230769,22,22,26
3.5652173913043477,3.5418679549114334,23,23,27
3.6,3.5861801242236027,23,25,28
3.6,3.519230769230769,22,25,26
3.5,3.5092592592592595,22,22,27
3.5652173913043477,3.543103448275862,24,23,29
3.6,3.5592592592592593,27,25,35
3.5384615384615383,3.5025025025025025,27,26,37
3.5,3.543103448275862,24,24,29
3.6,3.5386710239651418,27,25,34
3.566666666666667,3.4382978723404256,35,30,47
3.5757575757575757,3.270192307692308,40,33,52
3.5757575757575757,3.2251742160278747,41,33,56
3.5757575757575757,3.2486263736263736,39,33,56
3.566666666666667,3.3371040723981897,34,30,52
3.5185185185185186,3.4853896103896105,28,27,44
3.5652173913043477,3.55,24,23,35
3.5757575757575757,3.3332432432432433,37,33,50
3.425,3.0985273492286116,46,40,62
3.2291666666666665,2.7978571428571426,56,48,75
3.0,2.57521645021645,66,57,84
2.9322033898305087,2.4756290552302582,71,59,89
3.0,2.504626569729015,68,57,89
3.18,2.7195121951219514,57,50,82
3.4615384615384617,3.003370407819346,43,39,69
3.586206896551724,3.361764705882353,30,29,51
3.5652173913043477,3.5603864734299515,23,23,36
3.5,3.575682382133995,26,24,31
